code,start,end,rain_gauge_mm,rain_idw_mm,VWC_005_before,VWC_005_delta_next,VWC_005_peak3_delta,VWC_020_before,VWC_020_delta_next,VWC_020_peak3_delta,VWC_050_before,VWC_050_delta_next,VWC_050_peak3_delta,idw_hg_one_total_before_pct,idw_hg_one_total_delta_next_pp,idw_hg_one_total_peak3_delta_pp,idw_hg_surface_lower_before_pct,idw_hg_surface_lower_delta_next_pp,idw_hg_surface_lower_peak3_delta_pp,idw_pm_one_total_before_pct,idw_pm_one_total_delta_next_pp,idw_pm_one_total_peak3_delta_pp,idw_pm_surface_lower_before_pct,idw_pm_surface_lower_delta_next_pp,idw_pm_surface_lower_peak3_delta_pp,gauge_hg_one_total_before_pct,gauge_hg_one_total_delta_next_pp,gauge_hg_one_total_peak3_delta_pp,gauge_hg_surface_lower_before_pct,gauge_hg_surface_lower_delta_next_pp,gauge_hg_surface_lower_peak3_delta_pp,gauge_pm_one_total_before_pct,gauge_pm_one_total_delta_next_pp,gauge_pm_one_total_peak3_delta_pp,gauge_pm_surface_lower_before_pct,gauge_pm_surface_lower_delta_next_pp,gauge_pm_surface_lower_peak3_delta_pp
EML,2026-08-15,2026-08-15,3.2,5.10234471501353,0.06683333333333334,-0.0009791666666666698,-8.333333333333803e-05,0.12772916666666667,-0.0014583333333333393,-0.0014375000000000082,0.030437499999999996,-0.00010416666666666213,-0.00010416666666666213,12.835458651719012,4.516996904265305,4.516996904265305,3.864814855258046e-05,-6.993918744231672e-06,-6.993918744231672e-06,13.789979727390369,4.882536033719157,4.882536033719157,9.639787517847469e-05,-1.566924192720181e-05,-1.566924192720181e-05,2.766393592105764,4.200095489057949,4.200095489057949,3.864814855258046e-05,-6.993918744231672e-06,-6.993918744231672e-06,3.3097991556476267,4.309422803725118,4.309422803725118,9.639787517847469e-05,-1.566924192720181e-05,-1.566924192720181e-05
BCLL,2026-07-23,2026-07-23,1.6,0.09073086461022031,0.05960416666666666,-0.0008749999999999869,-0.0007291666666666557,0.04499999999999999,-0.0004583333333333245,-0.00043750000000000733,0.06402083333333333,-0.0002916666666666623,-0.0002916666666666623,1.9400065084655351,-0.5284703416666507,-0.07232033331546739,0.004892183808396715,-0.0011517429762261167,-0.0011517429762261167,2.06973451386313,-0.5404735627173229,-0.11162443831055535,0.007535078329230908,-0.0016947612345829593,-0.0016947612345829593,,,,,,,,,,,,
BCLL,2026-08-14,2026-08-16,49.800000000000004,2.874621068500144,0.11860416666666666,0.020833333333333356,0.020833333333333356,0.09154166666666665,0.008020833333333352,0.008020833333333352,0.17139583333333333,0.005833333333333357,0.005833333333333357,50.390054989411375,-10.797606127696653,-10.797606127696653,64.85960528800754,-11.967004721435316,-11.967004721435316,57.979020494978464,-11.007278982147362,-11.007278982147362,69.96549837484822,-10.78540380889251,-10.78540380889251,,,,,,,,,,,,
BCLL,2026-08-24,2026-08-24,19.400000000000002,5.153626334654321,0.11491666666666667,0.0008958333333333596,0.0008958333333333596,0.08833333333333332,0.009375000000000008,0.009375000000000008,0.15808333333333335,0.015583333333333282,0.015583333333333282,30.030388436013897,4.374855152813868,4.374855152813868,39.51159251506988,-3.6932035767102533,-3.6932035767102533,34.77751709758234,4.388709747868695,4.388709747868695,44.80290941154778,-3.7218777205358364,-3.7218777205358364,,,,,,,,,,,,
LLA,2026-08-11,2026-08-11,29.3,18.606892533173742,0.1739375,0.03793750000000001,0.03793750000000001,0.20841666666666667,0.04022916666666668,0.04022916666666668,0.23347916666666668,0.10056249999999994,0.10056249999999994,17.326548322584834,22.504706993943017,22.504706993943017,2.6703681998773558e-05,20.810998138670207,20.810998138670207,19.38734280796545,24.604828285879695,24.604828285879695,6.146986418574441e-05,24.276153727608047,24.276153727608047,68.4393527574469,8.824783591457063,8.824783591457063,82.5863315621679,5.346023379383638,5.346023379383638,73.09487048623963,7.763390746496739,7.763390746496739,85.31745650075226,4.62217058254366,4.62217058254366
LLA,2026-08-15,2026-08-16,12.2,10.446685510898671,0.17822916666666666,0.030312500000000048,0.030312500000000048,0.22045833333333334,-0.004750000000000032,-0.004750000000000032,0.2344166666666667,-0.01100000000000001,-0.01100000000000001,28.610690924801215,4.03990318218462,4.03990318218462,16.27088022189826,-4.320589614814647,-4.320589614814647,33.59960505603826,5.130844979097198,5.130844979097198,19.834328518546258,-4.4478101899287115,-4.4478101899287115,56.73993750603257,0.25460120856124036,0.25460120856124036,75.62706163655685,-15.431071200850141,-15.431071200850141,63.476982583290926,3.7539714485444975,3.7539714485444975,79.83548345718457,-11.487594747852782,-11.487594747852782
LLA,2026-08-24,2026-08-24,36.699999999999996,6.7732437131007694,0.13702083333333334,0.08541666666666664,0.08541666666666664,0.1878333333333333,0.048791666666666705,0.048791666666666705,0.21081249999999999,0.04277083333333334,0.04277083333333334,19.960556790594474,6.49195794062895,6.49195794062895,6.644930945571497,-1.0927597901285004,-1.0927597901285004,24.873321436109567,6.621124628624823,6.621124628624823,9.25797556629235,-1.3029864858326272,-1.3029864858326272,32.237543832308084,50.57928965311475,50.57928965311475,34.091276063696064,56.92546144958768,56.92546144958768,41.8102953945856,43.58203963737615,43.58203963737615,43.42235888915381,48.99333539678622,48.99333539678622
LLA,2026-09-09,2026-09-09,2.7000000000000006,2.5775558436159627,0.06614583333333333,-0.002020833333333333,-0.002020833333333333,0.12272916666666667,-0.008291666666666683,-0.008291666666666683,0.1856875,-0.004625000000000018,-0.004625000000000018,3.4698325235682423,3.6964653617323053,3.6964653617323053,1.4203416261999475,-0.19544331616493693,-0.19544331616493693,5.4385952745451895,3.6451517836334766,3.6451517836334766,2.452238141421694,-0.2828412307916497,-0.2828412307916497,11.896893820329526,2.226786011969846,2.226786011969846,29.0513841628134,-3.9975585839532926,-3.9975585839532926,16.344977966699002,2.0302835219878155,2.0302835219878155,36.00071274302538,-4.152323434505675,-4.152323434505675
CLLA,2026-08-04,2026-08-07,99.50000000000001,72.40120449283285,0.04502083333333332,0.14504166666666662,0.14793750000000003,0.08189583333333333,0.2275625,0.2275625,0.14072916666666666,0.16727083333333334,0.16727083333333334,2.4625304690053595,76.34585813802437,76.34585813802437,0.19432572881669768,88.58874757945398,88.58874757945398,2.5798670726694786,77.18173870627132,77.18173870627132,0.26502596762984265,89.04976477527987,89.04976477527987,,,,,,,,,,,,
CLLA,2026-08-11,2026-08-16,7.4,3.6173530698933556,0.18881249999999997,-0.0512083333333333,-0.0512083333333333,0.2693541666666667,-0.12897916666666667,-0.12897916666666667,0.29416666666666663,-0.05570833333333333,-0.05570833333333333,60.50466533464525,-33.16865513837651,-33.16865513837651,77.93042669172932,-32.304908951766436,-32.304908951766436,61.443829684809295,-32.804291652826606,-32.804291652826606,78.51419611810798,-31.30638589013755,-31.30638589013755,,,,,,,,,,,,
CLLA,2026-08-24,2026-08-24,8.299999999999999,0.8650222130114688,0.10820833333333335,-0.005666666666666667,-0.005666666666666667,0.10329166666666667,-0.0038750000000000173,-0.0038750000000000173,0.20147916666666668,-0.008624999999999994,-0.008624999999999994,15.882640431785095,-1.578348547009183,-1.578348547009183,29.993983226194292,-3.8100955859283197,-3.8100955859283197,17.150932579595906,-1.6224946119571282,-1.6224946119571282,31.752909089254203,-3.805124770212011,-3.805124770212011,,,,,,,,,,,,
CLLA,2026-09-09,2026-09-09,17.5,10.6352073639542,0.06814583333333334,0.002020833333333333,0.004562499999999997,0.086125,-0.0016458333333333325,-0.001020833333333332,0.153375,-0.0016041666666666843,-0.0016041666666666843,3.5633073437223155,16.42823613669558,16.42823613669558,8.33412766362787,-0.8697408404778635,-0.8697408404778635,3.9968931109391463,16.59988515106759,16.59988515106759,9.353142955602124,-0.9109662106295353,-0.9109662106295353,,,,,,,,,,,,
CLLP,2026-09-09,2026-09-10,41.599999999999994,9.28926033593279,0.06422916666666667,-0.0026666666666666713,-0.0019375000000000017,0.08739583333333333,-0.002354166666666657,-0.001937499999999981,0.084,-0.0017500000000000016,-0.0017291666666666705,1.9866517143390372,12.35856726743511,12.35856726743511,0.0009450440381763094,-0.00017054145476304338,-0.00017054145476304338,1.8554446996865237,11.319253870414466,11.319253870414466,0.0007832922474770415,-0.00017402094581237893,-0.00017402094581237893,0.8322942036100963,61.199607980621145,61.199607980621145,0.0009450440381763094,51.99028853341875,51.99028853341875,0.794055666747257,57.19171744756146,57.19171744756146,0.0007832922474770415,47.53811327193547,47.53811327193547
BOLV,2026-07-23,2026-07-23,8.299999999999999,8.548932699012152,0.024999999999999998,0.007166666666666672,0.007166666666666672,,,,0.0319375,-2.083333333333104e-05,0.0010000000000000009,1.0789951097943065,11.20291459157825,11.20291459157825,0.07028460699778225,-0.019782932391496914,-0.019782932391496914,1.0144986379086962,11.363113954591123,11.363113954591123,0.07682543668843901,-0.021218959171024808,-0.021218959171024808,1.0789951097943065,10.86232886296535,10.86232886296535,0.07028460699778225,-0.019782932391496914,-0.019782932391496914,1.0144986379086962,11.018770362351324,11.018770362351324,0.07682543668843901,-0.021218959171024808,-0.021218959171024808
BOLV,2026-08-14,2026-08-16,20.5,24.51878423221506,0.11991666666666667,0.014687499999999992,0.014687499999999992,0.02754166666666667,-0.0004791666666666694,-0.0004791666666666694,0.08291666666666668,-0.00466666666666668,-0.00466666666666668,53.40662731637479,11.757519501240004,11.757519501240004,67.16281623840014,2.0255628236126313,2.0255628236126313,59.483549206176384,14.9521931250435,14.9521931250435,73.14456850055329,8.851966100471685,8.851966100471685,47.88361569610814,5.088384318577752,5.088384318577752,45.961313454212714,-7.269268308168016,-7.269268308168016,55.51540507435881,7.704851046256941,7.704851046256941,56.36617673433078,-3.7463239786054814,-3.7463239786054814
BOLV,2026-08-24,2026-08-24,33.3,34.979274610827325,0.06639583333333333,0.09110416666666667,0.09110416666666667,0.017208333333333336,0.023520833333333335,0.023520833333333335,0.07202083333333333,0.038583333333333344,0.038583333333333344,31.567901968836935,49.86834904236336,49.86834904236336,37.70011364817341,52.53225577146946,52.53225577146946,38.74030538781381,44.74576055345903,44.74576055345903,51.08257889680956,40.273388448384104,40.273388448384104,27.55254356790099,54.04842242800148,54.04842242800148,19.87587231115527,66.24966033024927,66.24966033024927,33.83698871522521,49.814636269523085,49.814636269523085,28.392952031354145,62.96301531383952,62.96301531383952
BOLV,2026-09-09,2026-09-09,1.2,3.3435771468151745,0.03383333333333333,-0.0025416666666666643,-0.0025416666666666643,,,,0.052145833333333336,-0.0037708333333333344,-0.0037708333333333344,8.45617783458594,4.266805671540492,4.266805671540492,23.072824192801235,-3.202417337467761,-3.202417337467761,10.087278295117445,3.9064111013173033,3.9064111013173033,25.98882158534617,-3.642137127488173,-3.642137127488173,8.885100837810928,0.3566611293439159,0.3566611293439159,21.253439636993757,-2.9498939100644996,-2.9498939100644996,10.516110129128869,0.004445493590898408,0.004445493590898408,25.98882158534617,-3.642137127488173,-3.642137127488173
GGUE,2026-07-25,2026-07-26,11.6,8.932875821379083,0.03864583333333333,0.010020833333333333,0.012770833333333335,0.079625,-0.0012708333333333321,-0.0001666666666666622,0.06741666666666667,-0.00018749999999999323,0.00039583333333333137,0.016607866354946103,10.918438972758501,10.918438972758501,0.10834530523893941,-0.027248111829904886,-0.027248111829904886,0.02197484220244031,10.857818626494433,10.857818626494433,0.14137586491739523,-0.0358677857476484,-0.0358677857476484,0.016607866354946103,13.658309359347161,13.658309359347161,0.10834530523893941,-0.027248111829904886,-0.027248111829904886,0.02197484220244031,13.588693140664812,13.588693140664812,0.14137586491739523,-0.0358677857476484,-0.0358677857476484
GGUE,2026-08-06,2026-08-06,2.1999999999999997,2.522740380585471,0.051479166666666666,-0.002395833333333333,-0.002250000000000009,0.08283333333333334,-0.0005416666666666625,-0.00039583333333333137,0.06889583333333334,-0.0002916666666666623,-0.0002916666666666623,3.054339624012196,2.4781252928412685,2.4781252928412685,0.03436449892645918,-0.006397803477310796,-0.006397803477310796,3.6892477832584896,2.573826780909785,2.573826780909785,0.05091714674476311,-0.008264135523981156,-0.008264135523981156,3.7720808533139767,1.8062669292166653,1.8062669292166653,0.03436449892645918,-0.006397803477310796,-0.006397803477310796,4.562963068079614,1.8689659217052004,1.8689659217052004,0.05091714674476311,-0.008264135523981156,-0.008264135523981156
GGUE,2026-08-21,2026-08-21,25.5,12.876345117983579,0.04322916666666665,0.062416666666666676,0.062416666666666676,0.08014583333333335,0.023520833333333324,0.0373333333333333,0.068,-0.0001875000000000071,-0.0001875000000000071,2.2718364654851757,18.41861439556635,18.41861439556635,0.008726935106750964,-0.000972843258824364,-0.000972843258824364,2.7350297860474306,18.22345750979418,18.22345750979418,0.015532008788996706,-0.0017839462282200399,-0.0017839462282200399,0.9723810288155273,36.984950884755364,36.984950884755364,0.008726935106750964,14.898217976139229,14.898217976139229,1.4133773818624722,36.69480592313072,36.69480592313072,0.015532008788996706,14.99910374414131,14.99910374414131
GGUE,2026-09-09,2026-09-09,14.0,10.526302558002506,0.05477083333333333,0.022229166666666668,0.022229166666666668,0.08756249999999999,-0.003187499999999996,-0.002270833333333333,0.069,-0.0005208333333333315,-0.0005208333333333315,4.441700807289747,15.394514869453536,15.394514869453536,0.002398067795495493,-0.00025180104748023487,-0.00025180104748023487,5.209889075493476,13.99704710602872,13.99704710602872,0.004788860693238436,-0.0006861948683837427,-0.0006861948683837427,7.14859397741703,19.519658274006463,19.519658274006463,4.610193588362404,-0.4840778800402763,-0.4840778800402763,8.460954546776726,17.55507396168934,17.55507396168934,5.230045954667114,-0.7494122141767292,-0.7494122141767292
AGDS,2026-08-10,2026-08-10,3.7,1.584198816434984,0.07660416666666668,0.00041666666666664853,0.0013749999999999873,0.10485416666666665,-0.0012083333333333252,-0.0008749999999999869,0.144,-0.0010000000000000009,-0.0010000000000000009,33.40742866173678,-8.641542915540082,-8.641542915540082,32.62444462040829,-7.536204266190026,-7.536204266190026,35.90453964868845,-8.69394931785406,-8.69394931785406,34.29843730155655,-7.419541199322634,-7.419541199322634,0.37572352459717306,5.103041705801278,5.103041705801278,2.8409886716569587e-05,-6.562646873119627e-06,-6.562646873119627e-06,0.4036194155368501,5.2520804732763215,5.2520804732763215,8.085715664108854e-05,-1.7491263513962318e-05,-1.7491263513962318e-05
AGDS,2026-08-15,2026-08-15,1.8,18.12305382588487,0.07772916666666667,-0.0015000000000000013,-0.0004791666666666694,0.10395833333333333,-0.001312500000000008,-0.0004791666666666694,0.143,-0.0013958333333333184,-0.0013958333333333184,13.02142113091659,24.073859872796422,24.073859872796422,16.343304847730206,5.315975241404825,5.315975241404825,15.183719597378794,24.721670058645206,24.721670058645206,18.21817638862168,6.200184077467593,6.200184077467593,2.880628218734208,1.9538938925394924,1.9538938925394924,1.4232010527711077e-05,-2.725522273563105e-06,-2.725522273563105e-06,3.1559242263610363,2.034178907412919,2.034178907412919,4.2948602264830065e-05,-7.513812770815522e-06,-7.513812770815522e-06
AGDS,2026-08-20,2026-08-20,12.0,3.9928078562726483,0.07733333333333334,0.014666666666666647,0.01747916666666667,0.10360416666666666,-0.0009374999999999939,-0.0006041666666666695,0.141,0.0,0.0,22.291878068107902,2.566898574028375,2.566898574028375,15.393688139742045,-2.346318833765279,-2.346318833765279,24.760072601887465,2.2800363593103086,2.2800363593103086,17.731763664131744,-2.603190255566698,-2.603190255566698,2.8966868688964493,19.715987678104273,19.715987678104273,8.177893772970381e-06,-1.2464814153610451e-06,-1.2464814153610451e-06,3.2116568618325725,19.86541973394979,19.86541973394979,2.5731511076212446e-05,-3.7776286760520988e-06,-3.7776286760520988e-06
TDLL,2026-08-06,2026-08-06,63.2,36.47585126651909,0.07720833333333334,0.1612708333333333,0.1612708333333333,0.07210416666666668,0.0026458333333333195,0.022916666666666655,0.06656250000000001,8.333333333332416e-05,0.0006874999999999937,0.05234864581899613,53.759132833446635,53.759132833446635,0.00029074530843378147,48.61848881755807,48.61848881755807,0.06142645603077507,56.96724572125005,56.96724572125005,0.0010847725191663446,50.67413036612586,50.67413036612586,0.0004994611370117314,76.41363050677226,76.41363050677226,0.00029074530843378147,87.34320417339075,87.34320417339075,0.0011446519357992191,80.09539591246497,80.09539591246497,0.0010847725191663446,89.40931925132864,89.40931925132864
TDLL,2026-08-15,2026-08-15,21.900000000000002,13.353852872710696,0.12527083333333333,0.04685416666666667,0.04685416666666667,0.09581250000000001,-0.004270833333333363,-0.003750000000000017,0.069,0.0,0.0,13.530582193300482,15.360289760489664,15.360289760489664,19.10561567147063,-3.8954550291515293,-3.8954550291515293,18.356624606976396,16.321714803983618,16.321714803983618,23.452272494529783,-3.883732454955542,-3.883732454955542,20.116122347126463,26.837488000972193,26.837488000972193,41.46564872182143,8.264465834496391,8.264465834496391,27.345014298411037,29.63866452844338,29.63866452844338,50.88240852776033,12.529473845005057,12.529473845005057
TDLL,2026-08-20,2026-08-20,27.600000000000005,6.668264000691549,0.13916666666666666,0.05560416666666668,0.05560416666666668,0.09185416666666667,0.04460416666666665,0.04460416666666665,0.069,0.01352083333333333,0.01352083333333333,16.652055085201482,6.8823595235971275,6.8823595235971275,10.50987075369083,-1.7157349717750474,-1.7157349717750474,22.26693922223903,6.518276983479911,6.518276983479911,14.538085793427769,-2.0941289972177497,-2.0941289972177497,27.47441574628463,41.03026765865147,41.03026765865147,34.36236400416147,38.1848000918964,38.1848000918964,37.22716970957311,42.21849135249216,42.21849135249216,48.57501424831019,43.639540871740486,43.639540871740486
TDLL,2026-09-09,2026-09-09,1.4,0.9962476758784717,0.08733333333333332,-0.003145833333333306,-0.003145833333333306,0.0766875,-0.0016458333333333325,-0.0016458333333333325,0.06760416666666667,-0.0004166666666666763,-0.0004166666666666763,1.5569702987922662,1.3472518967016782,1.3472518967016782,1.407257583895134,-0.18361635733957082,-0.18361635733957082,2.9895644478917114,1.1901369309667431,1.1901369309667431,2.717394274366769,-0.3106303788410645,-0.3106303788410645,4.537355442983475,1.4487835030196985,1.4487835030196985,12.560086034868933,-1.6388167113023062,-1.6388167113023062,8.735471563792386,0.9176396601517514,0.9176396601517514,25.40008281459988,-2.9035305703410152,-2.9035305703410152
PDCE,2026-08-12,2026-08-12,1.0,0.9673451371621036,0.05610416666666667,-0.0005208333333333315,-0.0003125000000000072,0.13102083333333334,-0.0008750000000000147,-0.0005416666666666625,0.19799999999999998,-0.0007291666666666141,-0.0007291666666666141,1.2174717035845597,0.9837479482020917,2.320703562997864,9.458599115696734e-06,-2.293782025705555e-06,-2.293782025705555e-06,1.0738508495329369,0.9495188930960847,2.302896059992622,3.2705916111325063e-06,-8.587849951475256e-07,-8.587849951475256e-07,1.4048080531512197,0.9671297939302435,1.2553081127872157,9.458599115696734e-06,-2.293782025705555e-06,-2.293782025705555e-06,1.2561788090941086,0.9279977696219228,1.2385266919484657,3.2705916111325063e-06,-8.587849951475256e-07,-8.587849951475256e-07
PDCE,2026-08-24,2026-08-24,4.7,3.972946267423646,0.05314583333333334,-0.00035416666666667623,0.0050416666666666665,0.1290625,-0.002145833333333319,-0.002145833333333319,0.19589583333333335,-0.0008958333333333179,-0.0008958333333333179,0.8537460433088758,6.420394607099251,6.420394607099251,2.2935633986573814e-06,-3.8282553321085884e-07,-3.8282553321085884e-07,0.7200483993847286,6.2755716533023715,6.2755716533023715,7.073101694612103e-07,-1.2778597895897209e-07,-1.2778597895897209e-07,0.5884718073444349,7.696333018953508,7.696333018953508,2.2935633986573814e-06,-3.8282553321085884e-07,-3.8282553321085884e-07,0.48620216670024463,7.518469408798231,7.518469408798231,7.073101694612103e-07,-1.2778597895897209e-07,-1.2778597895897209e-07
VIL,2026-08-24,2026-08-24,3.5,3.2684866386456948,0.06147916666666667,-0.00010416666666666213,0.0017083333333333256,0.142625,-0.0016458333333333186,-0.001312500000000022,0.149,-0.0004791666666666694,-0.0004791666666666694,1.454387496309787,5.265130038237595,5.265130038237595,2.129840622946077e-06,-3.2395501564012267e-07,-3.2395501564012267e-07,1.3690915290231882,5.2629225508093995,5.2629225508093995,1.1268982027782564e-06,-1.7340747101174845e-07,-1.7340747101174845e-07,0.7276528281251065,5.819988644916967,5.819988644916967,2.129840622946077e-06,-3.2395501564012267e-07,-3.2395501564012267e-07,0.6886379968207162,5.8080608407216,5.8080608407216,1.1268982027782564e-06,-1.7340747101174845e-07,-1.7340747101174845e-07
VIL,2026-09-08,2026-09-08,1.2000000000000002,0.7870497808575747,0.06172916666666667,-0.0020833333333333467,-0.0020833333333333467,0.14214583333333333,-0.002020833333333305,-0.002020833333333305,0.14864583333333334,-0.00020833333333333814,-0.00020833333333333814,1.1758595276458017,1.1895311742128185,1.1895311742128185,5.646414091041868e-07,-8.288565808004096e-08,-8.288565808004096e-08,0.9415785042556062,1.1297294954394508,1.1297294954394508,2.5933312884307825e-07,-4.567447978831864e-08,-4.567447978831864e-08,1.1447446513265758,1.8268374358294446,1.8268374358294446,5.646414091041868e-07,-8.288565808004096e-08,-8.288565808004096e-08,0.9215205422544307,1.7312315727243517,1.7312315727243517,2.5933312884307825e-07,-4.567447978831864e-08,-4.567447978831864e-08
MDF,2026-08-22,2026-08-24,64.7,57.41470071681083,0.018208333333333337,0.05516666666666667,0.05516666666666667,0.101125,-8.333333333335191e-05,0.00510416666666666,0.15239583333333334,-0.001145833333333346,-0.001145833333333346,0.23178248596012768,83.4870973763714,83.4870973763714,0.00010069786095728495,91.50701656292702,91.50701656292702,0.28418325240711895,85.87356074010292,85.87356074010292,0.00023448233245313167,92.82566205472767,92.82566205472767,0.750492436161502,82.96503949234722,82.96503949234722,0.00010069786095728495,91.50701656292702,91.50701656292702,0.8340757481948653,85.32030471066814,85.32030471066814,0.00023448233245313167,92.82566205472767,92.82566205472767
