code,name,forcing,et,scenario,channel,target,n,r,rho,reference_r,delta_r,change_n,change_r,reference_change_r,first30_r,last30_r,candidate_span_pp,reference_span_pp,observed_span_m3_m3,initial_dry_r,initial_wet_r,initial_dry_span_pp,initial_wet_span_pp
CLLP,Cantallops,idw,pm,surface,VWC_005,total,60,-0.3725421159021117,-0.40285650834690395,-0.48005951385077394,0.10751739794866222,59,-0.4613401427040579,-0.4844083959310578,0.27851348852874735,-0.5417079506068143,14.414855118351495,16.719266335091337,0.017979166666666678,-0.3725421159021117,-0.3725421159021117,14.414855118351495,14.414855118351495
CLLP,Cantallops,idw,pm,surface,VWC_020,lower,60,0.9291435504521791,0.9949426216248303,-0.4068129215943849,1.335956472046564,59,0.47441955855743234,-0.20878898296715898,0.971187773223287,0.8908309517755397,0.07608939806446395,16.719266335091337,0.02214583333333335,0.9291435504521791,0.9291435504521791,0.07608939806446395,0.07608939806446395
CLLP,Cantallops,idw,pm,surface,VWC_020,total,60,-0.29495871022254055,-0.33117514773145446,-0.4068129215943849,0.11185421137184437,59,-0.17152445408438552,-0.20878898296715898,0.3050152300816972,-0.3897204552607165,14.414855118351495,16.719266335091337,0.02214583333333335,-0.29495871022254055,-0.29495871022254055,14.414855118351495,14.414855118351495
CLLP,Cantallops,idw,pm,surface,VWC_050,total,60,-0.2861664573787751,-0.31824813833083726,-0.39853346872586026,0.11236701134708516,59,0.09707243759768155,0.08001079942966151,0.34385588906981207,-0.16861863785616305,14.414855118351495,16.719266335091337,0.03699999999999999,-0.2861664573787751,-0.2861664573787751,14.414855118351495,14.414855118351495
CLLP,Cantallops,idw,pm,surface5,VWC_005,upper,60,-0.3007933046867274,-0.31877292480036445,-0.48005951385077394,0.17926620916404656,59,-0.42439482284484975,-0.4844083959310578,0.27502972693465083,-0.4142123353963718,74.00663931487941,16.719266335091337,0.017979166666666678,-0.3007933046867274,-0.3007933046867274,74.00663931487941,74.00663931487941
CLLP,Cantallops,idw,pm,surface5,VWC_005,total,60,-0.32130641798180637,-0.3022118488605965,-0.48005951385077394,0.15875309586896758,59,-0.4215147556612483,-0.4844083959310578,0.2904059490881353,-0.46406129392468953,13.167705706642376,16.719266335091337,0.017979166666666678,-0.32130641798180637,-0.32130641798180637,13.167705706642376,13.167705706642376
CLLP,Cantallops,idw,pm,surface5,VWC_020,lower,60,-0.3803842499272657,0.1613082507619645,-0.4068129215943849,0.026428671667119208,59,-0.06495969534506044,-0.20878898296715898,0.9711877732232873,-0.79091637677726,1.0001643335346002,16.719266335091337,0.02214583333333335,-0.3803842499272657,-0.3803842499272657,1.0001643335346002,1.0001643335346002
CLLP,Cantallops,idw,pm,surface5,VWC_020,total,60,-0.24521227964487718,-0.2189401736009506,-0.4068129215943849,0.16160064194950774,59,-0.11956131366644468,-0.20878898296715898,0.328333969182297,-0.314120255831405,13.167705706642376,16.719266335091337,0.02214583333333335,-0.24521227964487718,-0.24521227964487718,13.167705706642376,13.167705706642376
CLLP,Cantallops,idw,pm,surface5,VWC_050,total,60,-0.23916837055957482,-0.2050049350739248,-0.39853346872586026,0.15936509816628544,59,0.12320687903117158,0.08001079942966151,0.3575658150279343,-0.1255484964279463,13.167705706642376,16.719266335091337,0.03699999999999999,-0.23916837055957482,-0.23916837055957482,13.167705706642376,13.167705706642376
CLLP,Cantallops,idw,pm,surface15,VWC_005,upper,60,-0.417142039955841,-0.4273091036942123,-0.48005951385077394,0.06291747389493296,59,-0.47403715238887884,-0.4844083959310578,0.2468684839998604,-0.6027601289994301,30.709402826321163,16.719266335091337,0.017979166666666678,-0.417142039955841,-0.417142039955841,30.709402826321163,30.709402826321163
CLLP,Cantallops,idw,pm,surface15,VWC_005,total,60,-0.41529271477550445,-0.42330776991010727,-0.48005951385077394,0.0647667990752695,59,-0.47397675471482814,-0.4844083959310578,0.2503646036869292,-0.6026823349093908,15.331199589047268,16.719266335091337,0.017979166666666678,-0.41529271477550445,-0.41529271477550445,15.331199589047268,15.331199589047268
CLLP,Cantallops,idw,pm,surface15,VWC_020,lower,60,0.9291435504521791,0.9949426216248303,-0.4068129215943849,1.335956472046564,59,0.47441955855743256,-0.20878898296715898,0.9711877732232873,0.8908309517755398,0.06657770395462169,16.719266335091337,0.02214583333333335,0.9291435504521791,0.9291435504521791,0.06657770395462169,0.06657770395462169
CLLP,Cantallops,idw,pm,surface15,VWC_020,total,60,-0.33857142214374086,-0.35548948354828797,-0.4068129215943849,0.06824149945064406,59,-0.1905348342688914,-0.20878898296715898,0.27018534099425057,-0.4550203593846315,15.331199589047268,16.719266335091337,0.02214583333333335,-0.33857142214374086,-0.33857142214374086,15.331199589047268,15.331199589047268
CLLP,Cantallops,idw,pm,surface15,VWC_050,total,60,-0.33002310492933173,-0.3439814404697087,-0.39853346872586026,0.06851036379652853,59,0.08833934307840427,0.08001079942966151,0.3141844364185451,-0.22698835243736804,15.331199589047268,16.719266335091337,0.03699999999999999,-0.33002310492933173,-0.33002310492933173,15.331199589047268,15.331199589047268
CLLP,Cantallops,idw,pm,bypass25,VWC_005,upper,60,-0.37553693658788373,-0.40424586035527377,-0.48005951385077394,0.10452257726289021,59,-0.4615264407744516,-0.4844083959310578,0.2727859697754882,-0.5415769454309525,32.479574642419244,16.719266335091337,0.017979166666666678,-0.37553693658788373,-0.37553693658788373,32.479574642419244,32.479574642419244
CLLP,Cantallops,idw,pm,bypass25,VWC_005,total,60,-0.4473382145924747,-0.45317883809005777,-0.48005951385077394,0.03272129925829925,59,-0.4704783398347777,-0.4844083959310578,0.20351485759933677,-0.6161028751181885,15.58236183140284,16.719266335091337,0.017979166666666678,-0.4473382145924747,-0.4473382145924747,15.58236183140284,15.58236183140284
CLLP,Cantallops,idw,pm,bypass25,VWC_020,lower,60,-0.5130510855921886,-0.48789840945367313,-0.4068129215943849,-0.10623816399780367,59,-0.22490398568475228,-0.20878898296715898,0.031154295292110404,-0.6382484143273482,7.133755425894641,16.719266335091337,0.02214583333333335,-0.5130510855921886,-0.5130510855921886,7.133755425894641,7.133755425894641
CLLP,Cantallops,idw,pm,bypass25,VWC_020,total,60,-0.3724563507326498,-0.38780670932540506,-0.4068129215943849,0.0343565708617351,59,-0.18640268447701874,-0.20878898296715898,0.22214497646673007,-0.4698837223411493,15.58236183140284,16.719266335091337,0.02214583333333335,-0.3724563507326498,-0.3724563507326498,15.58236183140284,15.58236183140284
CLLP,Cantallops,idw,pm,bypass25,VWC_050,total,60,-0.36387113134266497,-0.37660659890495174,-0.39853346872586026,0.034662337383195296,59,0.09075509305399503,0.08001079942966151,0.2679228059568509,-0.24596251145082162,15.58236183140284,16.719266335091337,0.03699999999999999,-0.36387113134266497,-0.36387113134266497,15.58236183140284,15.58236183140284
CLLP,Cantallops,gauge,hg,control,VWC_005,upper,60,-0.5550188839064714,-0.376597755388715,-0.5550188839064714,0.0,59,-0.40556433135994197,-0.40556433135994174,0.09998805568868384,-0.8968107378672641,68.38639233144575,68.3863923314457,0.017979166666666678,-0.5550188839064714,-0.5550188839064714,68.38639233144575,68.38639233144575
CLLP,Cantallops,gauge,hg,control,VWC_005,total,60,-0.5550188839064714,-0.376597755388715,-0.5550188839064714,0.0,59,-0.40556433135994185,-0.40556433135994174,0.0999880556886839,-0.8968107378672641,68.38639233144573,68.3863923314457,0.017979166666666678,-0.5550188839064714,-0.5550188839064714,68.38639233144573,68.38639233144573
CLLP,Cantallops,gauge,hg,control,VWC_020,lower,60,-0.49105673837553865,-0.3168922121773373,-0.49105673837553876,1.1102230246251565e-16,59,-0.17059887561986992,-0.17059887561986983,0.06913735289562561,-0.8462532455180934,68.38639233144572,68.3863923314457,0.02214583333333335,-0.49105673837553865,-0.49105673837553865,68.38639233144572,68.38639233144572
CLLP,Cantallops,gauge,hg,control,VWC_020,total,60,-0.49105673837553876,-0.3168922121773373,-0.49105673837553876,0.0,59,-0.1705988756198698,-0.17059887561986983,0.06913735289562564,-0.8462532455180933,68.38639233144573,68.3863923314457,0.02214583333333335,-0.49105673837553876,-0.49105673837553876,68.38639233144573,68.38639233144573
CLLP,Cantallops,gauge,hg,control,VWC_050,total,60,-0.5139201047358906,-0.30793814362941047,-0.5139201047358906,0.0,59,0.15986551193073947,0.15986551193073942,0.13641418788104903,-0.7273013827223846,68.38639233144573,68.3863923314457,0.03699999999999999,-0.5139201047358906,-0.5139201047358906,68.38639233144573,68.38639233144573
CLLP,Cantallops,gauge,hg,cascade,VWC_005,upper,60,-0.5552708438624103,-0.3780426814774196,-0.5550188839064714,-0.0002519599559389629,59,-0.3410289655722398,-0.40556433135994174,0.09972073850085192,-0.911392270413881,93.61778763713974,68.3863923314457,0.017979166666666678,-0.5552708438624103,-0.5552708438624103,93.61778763713974,93.61778763713974
CLLP,Cantallops,gauge,hg,cascade,VWC_005,total,60,-0.5567382127607285,-0.37693119987072377,-0.5550188839064714,-0.001719328854257185,59,-0.40483485334270597,-0.40556433135994174,0.10061530433770306,-0.9017784110649862,68.66601896161755,68.3863923314457,0.017979166666666678,-0.5567382127607285,-0.5567382127607285,68.66601896161755,68.66601896161755
CLLP,Cantallops,gauge,hg,cascade,VWC_020,lower,60,-0.4900526759979611,0.1594742551460662,-0.49105673837553876,0.0010040623775776636,59,-0.25524371049998373,-0.17059887561986983,0.9220688563622913,-0.8408302781548687,56.335824840678896,68.3863923314457,0.02214583333333335,-0.4900526759979611,-0.4900526759979611,56.335824840678896,56.335824840678896
CLLP,Cantallops,gauge,hg,cascade,VWC_020,total,60,-0.4923968238057918,-0.3171700903009583,-0.49105673837553876,-0.0013400854302530463,59,-0.16751140555100225,-0.17059887561986983,0.06977378121383912,-0.850225457255432,68.66601896161755,68.3863923314457,0.02214583333333335,-0.4923968238057918,-0.4923968238057918,68.66601896161755,68.66601896161755
CLLP,Cantallops,gauge,hg,cascade,VWC_050,total,60,-0.5155421979658766,-0.3081326718313241,-0.5139201047358906,-0.0016220932299860769,59,0.1659801494019369,0.15986551193073942,0.13704149960610265,-0.731773718039459,68.66601896161755,68.3863923314457,0.03699999999999999,-0.5155421979658766,-0.5155421979658766,68.66601896161755,68.66601896161755
CLLP,Cantallops,gauge,hg,surface,VWC_005,upper,60,-0.536132682127048,-0.34000222348825476,-0.5550188839064714,0.01888620177942335,59,-0.34263443544249006,-0.40556433135994174,0.31923379205576563,-0.8851453540380965,88.3883985727089,68.3863923314457,0.017979166666666678,-0.536132682127048,-0.536132682127048,88.3883985727089,88.3883985727089
CLLP,Cantallops,gauge,hg,surface,VWC_005,total,60,-0.5515834671200038,-0.32060686945141254,-0.5550188839064714,0.0034354167864675267,59,-0.40322467758065567,-0.40556433135994174,0.34985448506688094,-0.8921564082040245,66.7933687437103,68.3863923314457,0.017979166666666678,-0.5515834671200038,-0.5515834671200038,66.7933687437103,66.7933687437103
CLLP,Cantallops,gauge,hg,surface,VWC_020,lower,60,-0.48954698062136437,0.1600855870180323,-0.49105673837553876,0.00150975775417439,59,-0.2606140860105869,-0.17059887561986983,0.9687323154870481,-0.8396208647918699,55.999034565164784,68.3863923314457,0.02214583333333335,-0.48954698062136437,-0.48954698062136437,55.999034565164784,55.999034565164784
CLLP,Cantallops,gauge,hg,surface,VWC_020,total,60,-0.48704739402228303,-0.25534220779529576,-0.49105673837553876,0.004009344353255728,59,-0.16595767642165457,-0.17059887561986983,0.3363390282058649,-0.8408308135654617,66.7933687437103,68.3863923314457,0.02214583333333335,-0.48704739402228303,-0.48704739402228303,66.7933687437103,66.7933687437103
CLLP,Cantallops,gauge,hg,surface,VWC_050,total,60,-0.510302341660571,-0.24563353953076067,-0.5139201047358906,0.00361776307531958,59,0.16188003856802213,0.15986551193073942,0.3919191633311785,-0.7221266126494492,66.7933687437103,68.3863923314457,0.03699999999999999,-0.510302341660571,-0.510302341660571,66.7933687437103,66.7933687437103
CLLP,Cantallops,gauge,hg,surface5,VWC_005,upper,60,-0.49944437771792055,-0.3211070361744256,-0.5550188839064714,0.05557450618855081,59,-0.35226344712566576,-0.40556433135994174,0.39562305904841244,-0.8392393784214625,80.90098035733385,68.3863923314457,0.017979166666666678,-0.49944437771792055,-0.49944437771792055,80.90098035733385,80.90098035733385
CLLP,Cantallops,gauge,hg,surface5,VWC_005,total,60,-0.5542572995900911,-0.28201067065889973,-0.5550188839064714,0.0007615843163802927,59,-0.39608781404957993,-0.40556433135994174,0.47732146487020066,-0.8965846281707502,66.659597172721,68.3863923314457,0.017979166666666678,-0.5542572995900911,-0.5542572995900911,66.659597172721,66.659597172721
CLLP,Cantallops,gauge,hg,surface5,VWC_020,lower,60,-0.4946736942647356,0.15975213326968712,-0.49105673837553876,-0.00361695588919686,59,-0.18804996995760287,-0.17059887561986983,0.9687323154870481,-0.8524575366046268,63.81703515479917,68.3863923314457,0.02214583333333335,-0.4946736942647356,-0.4946736942647356,63.81703515479917,63.81703515479917
CLLP,Cantallops,gauge,hg,surface5,VWC_020,total,60,-0.4894084039017396,-0.21568899955458543,-0.49105673837553876,0.0016483344737991401,59,-0.15763021876161198,-0.17059887561986983,0.47928263744596866,-0.8458416206274809,66.659597172721,68.3863923314457,0.02214583333333335,-0.4894084039017396,-0.4894084039017396,66.659597172721,66.659597172721
CLLP,Cantallops,gauge,hg,surface5,VWC_050,total,60,-0.5136286921204112,-0.20614431454227655,-0.5139201047358906,0.0002914126154793806,59,0.16975406299969686,0.15986551193073942,0.5211241728955093,-0.7295733286460997,66.659597172721,68.3863923314457,0.03699999999999999,-0.5136286921204112,-0.5136286921204112,66.659597172721,66.659597172721
CLLP,Cantallops,gauge,hg,surface15,VWC_005,upper,60,-0.546559213524172,-0.35845281815940555,-0.5550188839064714,0.008459670382299334,59,-0.3430896444074406,-0.40556433135994174,0.24305928790861664,-0.8871502134869071,91.00040516788917,68.3863923314457,0.017979166666666678,-0.546559213524172,-0.546559213524172,91.00040516788917,91.00040516788917
CLLP,Cantallops,gauge,hg,surface15,VWC_005,total,60,-0.5522801353198318,-0.34608758528491446,-0.5550188839064714,0.0027387485866395833,59,-0.40421359378412147,-0.40556433135994174,0.2618625970676481,-0.893582985265571,67.35696383788644,68.3863923314457,0.017979166666666678,-0.5522801353198318,-0.5522801353198318,67.35696383788644,67.35696383788644
CLLP,Cantallops,gauge,hg,surface15,VWC_020,lower,60,-0.48942633725358575,0.15880734764937587,-0.49105673837553876,0.0016304011219530068,59,-0.38020276302258393,-0.17059887561986983,0.9687323154870481,-0.8506824699409061,43.71628430010342,68.3863923314457,0.02214583333333335,-0.48942633725358575,-0.48942633725358575,43.71628430010342,43.71628430010342
CLLP,Cantallops,gauge,hg,surface15,VWC_020,total,60,-0.4879360981056047,-0.2845471985878581,-0.49105673837553876,0.003120640269934083,59,-0.1678241171364711,-0.17059887561986983,0.24057028053537285,-0.8424497571015102,67.35696383788644,68.3863923314457,0.02214583333333335,-0.4879360981056047,-0.4879360981056047,67.35696383788644,67.35696383788644
CLLP,Cantallops,gauge,hg,surface15,VWC_050,total,60,-0.5109668022249108,-0.2753685646804284,-0.5139201047358906,0.002953302510979805,59,0.16060362746878168,0.15986551193073942,0.3019029460309355,-0.7233390741189134,67.35696383788644,68.3863923314457,0.03699999999999999,-0.5109668022249108,-0.5109668022249108,67.35696383788644,67.35696383788644
CLLP,Cantallops,gauge,hg,bypass25,VWC_005,upper,60,-0.5356593095568977,-0.339668779006246,-0.5550188839064714,0.019359574349573694,59,-0.35082150838543213,-0.40556433135994174,0.3192338560709923,-0.8688283575274265,88.45062027745236,68.3863923314457,0.017979166666666678,-0.5356593095568977,-0.5356593095568977,88.45062027745236,88.45062027745236
CLLP,Cantallops,gauge,hg,bypass25,VWC_005,total,60,-0.5530488317740062,-0.369011893423016,-0.5550188839064714,0.00197005213246515,59,-0.40403028403256847,-0.40556433135994174,0.20297270624366698,-0.8930227602388674,66.80634899418557,68.3863923314457,0.017979166666666678,-0.5530488317740062,-0.5530488317740062,66.80634899418557,66.80634899418557
CLLP,Cantallops,gauge,hg,bypass25,VWC_020,lower,60,-0.4969104363937193,-0.32986912055043593,-0.49105673837553876,-0.005853698018180531,59,-0.24343770983490368,-0.17059887561986983,-0.10595049244415461,-0.8583077637452479,56.10372477942758,68.3863923314457,0.02214583333333335,-0.4969104363937193,-0.4969104363937193,56.10372477942758,56.10372477942758
CLLP,Cantallops,gauge,hg,bypass25,VWC_020,total,60,-0.4888050383353568,-0.30730541691241436,-0.49105673837553876,0.0022517000401819365,59,-0.16687027678509891,-0.17059887561986983,0.18005969931839377,-0.8415464124754519,66.80634899418557,68.3863923314457,0.02214583333333335,-0.4888050383353568,-0.4888050383353568,66.80634899418557,66.80634899418557
CLLP,Cantallops,gauge,hg,bypass25,VWC_050,total,60,-0.5117663100128411,-0.2981005745612026,-0.5139201047358906,0.0021537947230494403,59,0.16159815600311458,0.15986551193073942,0.24269653977051678,-0.7226758603294574,66.80634899418557,68.3863923314457,0.03699999999999999,-0.5117663100128411,-0.5117663100128411,66.80634899418557,66.80634899418557
CLLP,Cantallops,gauge,pm,control,VWC_005,upper,60,-0.5496778247778664,-0.34808825217696693,-0.5496778247778666,2.220446049250313e-16,59,-0.3957030679102616,-0.39570306791026144,0.07839865604689282,-0.8851690838372356,64.33447073563423,64.3344707356342,0.017979166666666678,-0.5496778247778664,-0.5496778247778664,64.33447073563423,64.33447073563423
CLLP,Cantallops,gauge,pm,control,VWC_005,total,60,-0.5496778247778664,-0.34808825217696693,-0.5496778247778666,2.220446049250313e-16,59,-0.39570306791026166,-0.39570306791026144,0.07839865604689285,-0.8851690838372357,64.33447073563426,64.3344707356342,0.017979166666666678,-0.5496778247778664,-0.5496778247778664,64.33447073563426,64.33447073563426
CLLP,Cantallops,gauge,pm,control,VWC_020,lower,60,-0.48632474330380737,-0.2885208557556378,-0.4863247433038075,1.1102230246251565e-16,59,-0.1585405686379479,-0.15854056863794758,0.04430752423269689,-0.8341647016690509,64.33447073563427,64.3344707356342,0.02214583333333335,-0.48632474330380737,-0.48632474330380737,64.33447073563427,64.33447073563427
CLLP,Cantallops,gauge,pm,control,VWC_020,total,60,-0.48632474330380754,-0.2885208557556378,-0.4863247433038075,-5.551115123125783e-17,59,-0.15854056863794785,-0.15854056863794758,0.044307524232696904,-0.834164701669051,64.33447073563426,64.3344707356342,0.02214583333333335,-0.48632474330380754,-0.48632474330380754,64.33447073563426,64.33447073563426
CLLP,Cantallops,gauge,pm,control,VWC_050,total,60,-0.5085469078843077,-0.27892565180113643,-0.5085469078843078,1.1102230246251565e-16,59,0.15453613141018763,0.15453613141018782,0.112957955557937,-0.7155048267094566,64.33447073563426,64.3344707356342,0.03699999999999999,-0.5085469078843077,-0.5085469078843077,64.33447073563426,64.33447073563426
CLLP,Cantallops,gauge,pm,cascade,VWC_005,upper,60,-0.5514704281091174,-0.34864399298031484,-0.5496778247778666,-0.0017926033312507528,59,-0.3379191400370354,-0.39570306791026144,0.07816781683790022,-0.9082637319594385,91.33526927836631,64.3344707356342,0.017979166666666678,-0.5514704281091174,-0.5514704281091174,91.33526927836631,91.33526927836631
CLLP,Cantallops,gauge,pm,cascade,VWC_005,total,60,-0.5527206354393435,-0.34808825217696693,-0.5496778247778666,-0.0030428106614768247,59,-0.3947011098699101,-0.39570306791026144,0.07878207952764887,-0.893480260479292,64.75741089140686,64.3344707356342,0.017979166666666678,-0.5527206354393435,-0.5527206354393435,64.75741089140686,64.75741089140686
CLLP,Cantallops,gauge,pm,cascade,VWC_020,lower,60,-0.4840051295251618,0.1601411626427565,-0.4863247433038075,0.0023196137786457016,59,-0.24138248864790562,-0.15854056863794758,0.9251215708451287,-0.8224301699359118,51.776137960560796,64.3344707356342,0.02214583333333335,-0.4840051295251618,-0.4840051295251618,51.776137960560796,51.776137960560796
CLLP,Cantallops,gauge,pm,cascade,VWC_020,total,60,-0.4887830925792622,-0.2885208557556378,-0.4863247433038075,-0.002458349275454741,59,-0.15474540442599294,-0.15854056863794758,0.04469545874588869,-0.8411853149434729,64.75741089140686,64.3344707356342,0.02214583333333335,-0.4887830925792622,-0.4887830925792622,64.75741089140686,64.75741089140686
CLLP,Cantallops,gauge,pm,cascade,VWC_050,total,60,-0.5114214964522807,-0.27892565180113643,-0.5085469078843078,-0.0028745885679729577,59,0.1619168829676522,0.15453613141018782,0.11334148065546795,-0.7229571913316959,64.75741089140686,64.3344707356342,0.03699999999999999,-0.5114214964522807,-0.5114214964522807,64.75741089140686,64.75741089140686
CLLP,Cantallops,gauge,pm,surface,VWC_005,upper,60,-0.5281355136369492,-0.31118706283466535,-0.5496778247778666,0.021542311140917425,59,-0.3385084040718739,-0.39570306791026144,0.3129169886074244,-0.8721801240875645,84.18599927078073,64.3344707356342,0.017979166666666678,-0.5281355136369492,-0.5281355136369492,84.18599927078073,84.18599927078073
CLLP,Cantallops,gauge,pm,surface,VWC_005,total,60,-0.5459892813765688,-0.29551517218025414,-0.5496778247778666,0.0036885434012978724,59,-0.39001350448271155,-0.39570306791026144,0.33745090803333383,-0.879973030178889,62.22370864996056,64.3344707356342,0.017979166666666678,-0.5459892813765688,-0.5459892813765688,62.22370864996056,62.22370864996056
CLLP,Cantallops,gauge,pm,surface,VWC_020,lower,60,-0.4860574715513515,0.16030788951692906,-0.4863247433038075,0.00026727175245599977,59,-0.2347807887626131,-0.15854056863794758,0.971187773223287,-0.8275104299371878,51.58042994158434,64.3344707356342,0.02214583333333335,-0.4860574715513515,-0.4860574715513515,51.58042994158434,51.58042994158434
CLLP,Cantallops,gauge,pm,surface,VWC_020,total,60,-0.4819369822291314,-0.23030538885704765,-0.4863247433038075,0.004387761074676089,59,-0.14959545743025035,-0.15854056863794758,0.32010829646368266,-0.8279343504393284,62.22370864996056,64.3344707356342,0.02214583333333335,-0.4819369822291314,-0.4819369822291314,62.22370864996056,62.22370864996056
CLLP,Cantallops,gauge,pm,surface,VWC_050,total,60,-0.5047350257065755,-0.22101182711711045,-0.5085469078843078,0.0038118821777323175,59,0.15824662625470484,0.15453613141018782,0.3778541561858192,-0.7101793256320047,62.22370864996056,64.3344707356342,0.03699999999999999,-0.5047350257065755,-0.5047350257065755,62.22370864996056,62.22370864996056
CLLP,Cantallops,gauge,pm,surface5,VWC_005,upper,60,-0.4846000930936141,-0.2996276541250287,-0.5496778247778666,0.06507773168425252,59,-0.33443834896984925,-0.39570306791026144,0.4002339687300786,-0.8194962038554923,75.01252445916955,64.3344707356342,0.017979166666666678,-0.4846000930936141,-0.4846000930936141,75.01252445916955,75.01252445916955
CLLP,Cantallops,gauge,pm,surface5,VWC_005,total,60,-0.5499766470446095,-0.26372679822875333,-0.5496778247778666,-0.0002988222667428264,59,-0.38290218976088347,-0.39570306791026144,0.46372008723766767,-0.8857440186886036,62.191380003171574,64.3344707356342,0.017979166666666678,-0.5499766470446095,-0.5499766470446095,62.191380003171574,62.191380003171574
CLLP,Cantallops,gauge,pm,surface5,VWC_020,lower,60,-0.49186181773468146,0.1601411626427565,-0.4863247433038075,-0.005537074430873978,59,-0.173880172562965,-0.15854056863794758,0.9711877732232873,-0.841879764984781,59.97946116298336,64.3344707356342,0.02214583333333335,-0.49186181773468146,-0.49186181773468146,59.97946116298336,59.97946116298336
CLLP,Cantallops,gauge,pm,surface5,VWC_020,total,60,-0.48557534295369975,-0.197821436205758,-0.4863247433038075,0.0007494003501077318,59,-0.14223269521870124,-0.15854056863794758,0.4617585619952005,-0.8347271653805599,62.191380003171574,64.3344707356342,0.02214583333333335,-0.48557534295369975,-0.48557534295369975,62.191380003171574,62.191380003171574
CLLP,Cantallops,gauge,pm,surface5,VWC_050,total,60,-0.5094806965867473,-0.18749739690169048,-0.5085469078843078,-0.0009337887024395419,59,0.16555904463790977,0.15453613141018782,0.5062102981200302,-0.7194448735751722,62.191380003171574,64.3344707356342,0.03699999999999999,-0.5094806965867473,-0.5094806965867473,62.191380003171574,62.191380003171574
CLLP,Cantallops,gauge,pm,surface15,VWC_005,upper,60,-0.53986066060647,-0.3294987223049792,-0.5496778247778666,0.009817164171396664,59,-0.34176664370308557,-0.39570306791026144,0.23029514891201341,-0.8743120512710107,87.72669940487701,64.3344707356342,0.017979166666666678,-0.53986066060647,-0.53986066060647,87.72669940487701,87.72669940487701
CLLP,Cantallops,gauge,pm,surface15,VWC_005,total,60,-0.5464621734999244,-0.3181893969568491,-0.5496778247778666,0.003215651277942211,59,-0.39281663003879397,-0.39570306791026144,0.24535142421187658,-0.8811143622701959,63.1100238398791,64.3344707356342,0.017979166666666678,-0.5464621734999244,-0.5464621734999244,63.1100238398791,63.1100238398791
CLLP,Cantallops,gauge,pm,surface15,VWC_020,lower,60,-0.48714394188256915,0.15980770889441134,-0.4863247433038075,-0.0008191985787616707,59,-0.3519075610923429,-0.15854056863794758,0.9711877732232873,-0.8410530991214833,39.020085583171564,64.3344707356342,0.02214583333333335,-0.48714394188256915,-0.48714394188256915,39.020085583171564,39.020085583171564
CLLP,Cantallops,gauge,pm,surface15,VWC_020,total,60,-0.4827069964124971,-0.2563425690403312,-0.4863247433038075,0.0036177468913103916,59,-0.15414568177989652,-0.15854056863794758,0.2203789298069298,-0.8295828291623981,63.1100238398791,64.3344707356342,0.02214583333333335,-0.4827069964124971,-0.4827069964124971,63.1100238398791,63.1100238398791
CLLP,Cantallops,gauge,pm,surface15,VWC_050,total,60,-0.505158087148218,-0.24660618054032918,-0.5085469078843078,0.003388820736089815,59,0.1549403077780175,0.15453613141018782,0.28362580980690005,-0.7109905539733989,63.1100238398791,64.3344707356342,0.03699999999999999,-0.505158087148218,-0.505158087148218,63.1100238398791,63.1100238398791
CLLP,Cantallops,gauge,pm,bypass25,VWC_005,upper,60,-0.5263870629954979,-0.31085361835265657,-0.5496778247778666,0.023290761782368774,59,-0.3477099238002479,-0.39570306791026144,0.31291705201974324,-0.8517238176054301,84.25202068625867,64.3344707356342,0.017979166666666678,-0.5263870629954979,-0.5263870629954979,84.25202068625867,84.25202068625867
CLLP,Cantallops,gauge,pm,bypass25,VWC_005,total,60,-0.5477430489880677,-0.3497832616271781,-0.5496778247778666,0.0019347757897989482,59,-0.39112389831206773,-0.39570306791026144,0.17796774743758284,-0.8811122050443175,62.23223718598556,64.3344707356342,0.017979166666666678,-0.5477430489880677,-0.5477430489880677,62.23223718598556,62.23223718598556
CLLP,Cantallops,gauge,pm,bypass25,VWC_020,lower,60,-0.4948608307786918,-0.3158640631199398,-0.4863247433038075,-0.008536087474884324,59,-0.21669844795455684,-0.15854056863794758,-0.1663491857771193,-0.8495197584318512,51.694644248614225,64.3344707356342,0.02214583333333335,-0.4948608307786918,-0.4948608307786918,51.694644248614225,51.694644248614225
CLLP,Cantallops,gauge,pm,bypass25,VWC_020,total,60,-0.48401881946411107,-0.2863811942037564,-0.4863247433038075,0.002305923839696411,59,-0.15069392331131543,-0.15854056863794758,0.1513470499965055,-0.8287877452425538,62.23223718598556,64.3344707356342,0.02214583333333335,-0.48401881946411107,-0.48401881946411107,62.23223718598556,62.23223718598556
CLLP,Cantallops,gauge,pm,bypass25,VWC_050,total,60,-0.5064532449325818,-0.2771471082407824,-0.5085469078843078,0.002093662951725972,59,0.15798981775267254,0.15453613141018782,0.2158519755273654,-0.7107587238953585,62.23223718598556,64.3344707356342,0.03699999999999999,-0.5064532449325818,-0.5064532449325818,62.23223718598556,62.23223718598556
BOLV,Bolvir,idw,hg,control,VWC_005,upper,60,0.9225240520398803,0.9150319533203669,0.9225240520398803,0.0,59,0.4586487665797079,0.4586487665797078,0.8988022179338762,0.9577767241273726,89.47275182242647,89.47275182242646,0.1325,0.9225240520398803,0.9225240520398803,89.47275182242647,89.47275182242647
