code,name,model,target_mode,channel,n,r,rho,change_r,change_n,span_pp,first30_r,last30_r
BDS,Batlliu de Sort,regulated_pm_one,depth,VWC_020,60,0.8051974086812522,0.8024118483744482,0.27075426760507365,59,88.37014424895591,0.8603880527236273,0.8567722991739202
BDS,Batlliu de Sort,regulated_pm_two,depth,VWC_020,60,0.839523502111824,0.8944955406492914,0.2547550916511312,59,95.23912872737985,0.9444117301011349,0.8303143736854213
BDS,Batlliu de Sort,simple_hg_one,total,VWC_005,60,0.31238703691087133,0.36406106492551893,0.1391643864707628,59,57.502262,0.6834359595238488,0.3321047355380478
BDS,Batlliu de Sort,simple_hg_two,total,VWC_005,60,0.49584632891159297,0.6504654668178932,0.1759426331521758,59,68.58858919338667,0.7600412241401626,0.6786615153675621
BDS,Batlliu de Sort,simple_pm_one,total,VWC_005,60,0.48517387414134017,0.5632357921361784,0.16297305493552944,59,63.123682,0.8058213235567853,0.5200437521576692
BDS,Batlliu de Sort,simple_pm_two,total,VWC_005,60,0.6497092014987014,0.7716886329530046,0.22329439623119265,59,74.67040999774326,0.8388115981305933,0.8003531170778503
BDS,Batlliu de Sort,regulated_hg_one,total,VWC_005,60,0.7644538556577247,0.818488725957371,0.23144718436139705,59,87.08273958535221,0.832385608929879,0.8975839727684318
BDS,Batlliu de Sort,regulated_hg_two,total,VWC_005,60,0.7891438022040749,0.8339376763471695,0.22970305676764696,59,82.8163490173719,0.8533238320574036,0.8868614268341374
BDS,Batlliu de Sort,regulated_pm_one,total,VWC_005,60,0.7962622298818871,0.8279359258360248,0.2501650995768329,59,88.37014424895591,0.8524178436424215,0.8995851879298492
BDS,Batlliu de Sort,regulated_pm_two,total,VWC_005,60,0.8249577483268555,0.8443295962136889,0.25606457976936814,59,90.0676207464785,0.878833049311651,0.8926830560577449
BDS,Batlliu de Sort,simple_hg_one,total,VWC_020,60,0.4069526460500766,0.4003998690598914,0.2116024797323848,59,57.502262,0.7794154021124715,0.26188917472970596
BDS,Batlliu de Sort,simple_hg_two,total,VWC_020,60,0.5765781536801132,0.6317125183162299,0.2295151432901284,59,68.58858919338667,0.8226711804683224,0.678794950231518
BDS,Batlliu de Sort,simple_pm_one,total,VWC_020,60,0.5777643995518468,0.5705241593962925,0.25834649263638254,59,63.123682,0.8671666269247387,0.5665281056803206
BDS,Batlliu de Sort,simple_pm_two,total,VWC_020,60,0.7033794635012638,0.7336994376666669,0.26353768999779986,59,74.67040999774326,0.8779225250405155,0.7775080651706006
BDS,Batlliu de Sort,regulated_hg_one,total,VWC_020,60,0.7811139100145046,0.7875184087065797,0.2519037573573007,59,87.08273958535221,0.8487162715040213,0.8516630006974786
BDS,Batlliu de Sort,regulated_hg_two,total,VWC_020,60,0.8036636561645097,0.8175275781866131,0.25303016176933557,59,82.8163490173719,0.8710628780680711,0.8453688848245127
BDS,Batlliu de Sort,regulated_pm_one,total,VWC_020,60,0.8051974086812522,0.8024118483744482,0.27075426760507365,59,88.37014424895591,0.8603880527236273,0.8567722991739202
BDS,Batlliu de Sort,regulated_pm_two,total,VWC_020,60,0.829950527042299,0.8383672792144141,0.2744054549754095,59,90.0676207464785,0.888519412620859,0.8518356680703697
CDPA,Coll de Paller,simple_hg_one,depth,VWC_005,56,-0.23141817713477947,-0.2191409725152798,-0.21669907340292563,55,28.874784165881245,-0.255325986262852,-0.039981964035990226
CDPA,Coll de Paller,simple_hg_two,depth,VWC_005,56,-0.2364407409187694,-0.15727296759943996,-0.24724233601491888,55,77.60213006597549,-0.23148235094545322,-0.011601437757297984
CDPA,Coll de Paller,simple_pm_one,depth,VWC_005,56,-0.20289878614284743,-0.21818922019165204,-0.21843880781339978,55,28.08297643732328,-0.25512116686296055,-0.03823329984121061
CDPA,Coll de Paller,simple_pm_two,depth,VWC_005,56,-0.21405449721246828,-0.1463472749102982,-0.23888078074360927,55,76.01851441616029,-0.25777973354195605,0.001674010820823111
CDPA,Coll de Paller,regulated_hg_one,depth,VWC_005,56,0.049820854347815906,0.18422311889373877,-0.2161922790674096,55,40.95214294955611,0.005454428644294262,0.17367326441884684
CDPA,Coll de Paller,regulated_hg_two,depth,VWC_005,56,-0.08141139975195057,0.033700184643641266,-0.23676570951227777,55,79.18186200539981,-0.15711993870158714,0.11820813517232429
CDPA,Coll de Paller,regulated_pm_one,depth,VWC_005,56,0.05792479432962479,0.1938615084165652,-0.2151710623080679,55,39.73690738169127,-0.011857479517152979,0.21333901560945814
CDPA,Coll de Paller,regulated_pm_two,depth,VWC_005,56,-0.06243047618078068,0.062205208977106595,-0.23465301874326522,55,77.86002092042926,-0.17936913229558937,0.15169594648274615
CDPA,Coll de Paller,simple_hg_one,depth,VWC_020,56,0.2177586011356079,0.3045451294651622,0.24384339689825626,55,28.874784165881245,0.3494734027941349,0.26937851341305996
CDPA,Coll de Paller,simple_hg_two,depth,VWC_020,56,-0.013252585002222332,0.004171266441222816,-0.21237410847510335,55,4.511111013937809,0.05865141677849651,
CDPA,Coll de Paller,simple_pm_one,depth,VWC_020,56,0.1946884328318714,0.2984780194640984,0.2347614343148985,55,28.08297643732328,0.29313426938407633,0.27522070981791147
