scope,code,name,kind,profile,timing,model,n,mae_mm,bias_mm,observed_change_mm,predicted_change_mm,observed_per_day_mm,predicted_per_day_mm
all_valid,CLLA,Clarella,recharge_next,hold_20,end,regulated_hg_one,2,12.336912547646534,-3.9220909229244887,28.599999999999998,24.67790907707551,5.76875,6.246555059123409
all_valid,CLLA,Clarella,recharge_next,hold_20,end,regulated_hg_two,2,11.35431020155991,-3.947106218071441,28.599999999999998,24.652893781928558,5.76875,6.090409353908982
all_valid,CLLA,Clarella,recharge_next,hold_20,end,regulated_pm_one,2,12.160226954315803,-3.654088053947846,28.599999999999998,24.945911946052153,5.76875,6.313853224265625
all_valid,CLLA,Clarella,recharge_next,hold_20,end,regulated_pm_two,2,11.23697851782096,-3.6786903820454797,28.599999999999998,24.921309617954517,5.76875,6.166755143957226
all_valid,CLLA,Clarella,recharge_next,hold_20,mean,regulated_hg_one,2,13.05644379764654,-4.281205506257824,28.95911458333333,24.67790907707551,5.786510416666666,6.246555059123409
all_valid,CLLA,Clarella,recharge_next,hold_20,mean,regulated_hg_two,2,12.073841451559915,-4.306220801404777,28.95911458333333,24.652893781928558,5.786510416666666,6.090409353908982
all_valid,CLLA,Clarella,recharge_next,hold_20,mean,regulated_pm_one,2,12.879758204315806,-4.013202637281181,28.95911458333333,24.945911946052153,5.786510416666666,6.313853224265625
all_valid,CLLA,Clarella,recharge_next,hold_20,mean,regulated_pm_two,2,11.956509767820965,-4.037804965378815,28.95911458333333,24.921309617954517,5.786510416666666,6.166755143957226
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,end,regulated_hg_one,2,13.311912547646532,-4.7720909229244866,29.449999999999996,24.67790907707551,5.92,6.246555059123409
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,end,regulated_hg_two,2,12.329310201559908,-4.797106218071439,29.449999999999996,24.652893781928558,5.92,6.090409353908982
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,end,regulated_pm_one,2,13.135226954315801,-4.504088053947844,29.449999999999996,24.945911946052153,5.92,6.313853224265625
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,end,regulated_pm_two,2,12.211978517820958,-4.528690382045477,29.449999999999996,24.921309617954517,5.92,6.166755143957226
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,mean,regulated_hg_one,2,14.133787547646534,-5.266882589591154,29.944791666666664,24.67790907707551,5.969895833333333,6.246555059123409
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,mean,regulated_hg_two,2,13.15118520155991,-5.291897884738107,29.944791666666664,24.652893781928558,5.969895833333333,6.090409353908982
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,mean,regulated_pm_one,2,13.957101954315803,-4.998879720614512,29.944791666666664,24.945911946052153,5.969895833333333,6.313853224265625
all_valid,CLLA,Clarella,recharge_next,blocks_10_20,mean,regulated_pm_two,2,13.03385351782096,-5.023482048712145,29.944791666666664,24.921309617954517,5.969895833333333,6.166755143957226
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,end,regulated_hg_one,2,11.512129318589437,-5.634454932890137,24.37083333333333,18.736378400443193,3.519940476190476,3.029893756440061
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,end,regulated_hg_two,2,9.377694220802946,-5.430711440503499,24.37083333333333,18.940121892829833,3.519940476190476,2.955570062206018
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,end,regulated_pm_one,2,11.418383779931093,-5.290988110410522,24.37083333333333,19.07984522292281,3.519940476190476,3.0923383712847174
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,end,regulated_pm_two,2,9.39008684484683,-5.094889107609472,24.37083333333333,19.275944225723862,3.519940476190476,3.0221990538839814
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,mean,regulated_hg_one,2,12.77966404081166,-6.554072988445697,25.29045138888889,18.736378400443193,3.632676091269842,3.029893756440061
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,mean,regulated_hg_two,2,10.645228943025169,-6.350329496059059,25.29045138888889,18.940121892829833,3.632676091269842,2.955570062206018
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,mean,regulated_pm_one,2,12.685918502153315,-6.210606165966082,25.29045138888889,19.07984522292281,3.632676091269842,3.0923383712847174
all_valid,CLLA,Clarella,recharge_day3,linear_5_20_50,mean,regulated_pm_two,2,10.657621567069054,-6.014507163165032,25.29045138888889,19.275944225723862,3.632676091269842,3.0221990538839814
all_valid,CLLA,Clarella,recharge_day3,hold_20,end,regulated_hg_one,2,11.72046265192277,-5.876121599556806,24.6125,18.736378400443193,3.55625,3.029893756440061
all_valid,CLLA,Clarella,recharge_day3,hold_20,end,regulated_hg_two,2,9.58602755413628,-5.672378107170168,24.6125,18.940121892829833,3.55625,2.955570062206018
all_valid,CLLA,Clarella,recharge_day3,hold_20,end,regulated_pm_one,2,11.626717113264426,-5.532654777077191,24.6125,19.07984522292281,3.55625,3.0923383712847174
all_valid,CLLA,Clarella,recharge_day3,hold_20,end,regulated_pm_two,2,9.598420178180165,-5.336555774276141,24.6125,19.275944225723862,3.55625,3.0221990538839814
all_valid,CLLA,Clarella,recharge_day3,hold_20,mean,regulated_hg_one,2,13.051712651922767,-6.849038266223471,25.585416666666667,18.736378400443193,3.6760416666666664,3.029893756440061
all_valid,CLLA,Clarella,recharge_day3,hold_20,mean,regulated_hg_two,2,10.917277554136275,-6.645294773836833,25.585416666666667,18.940121892829833,3.6760416666666664,2.955570062206018
all_valid,CLLA,Clarella,recharge_day3,hold_20,mean,regulated_pm_one,2,12.957967113264422,-6.505571443743856,25.585416666666667,19.07984522292281,3.6760416666666664,3.0923383712847174
all_valid,CLLA,Clarella,recharge_day3,hold_20,mean,regulated_pm_two,2,10.92967017818016,-6.309472440942805,25.585416666666667,19.275944225723862,3.6760416666666664,3.0221990538839814
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,end,regulated_hg_one,2,12.257962651922771,-6.263621599556809,25.000000000000004,18.736378400443193,3.603571428571429,3.029893756440061
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,end,regulated_hg_two,2,10.123527554136281,-6.059878107170171,25.000000000000004,18.940121892829833,3.603571428571429,2.955570062206018
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,end,regulated_pm_one,2,12.164217113264428,-5.920154777077194,25.000000000000004,19.07984522292281,3.603571428571429,3.0923383712847174
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,end,regulated_pm_two,2,10.135920178180166,-5.7240557742761435,25.000000000000004,19.275944225723862,3.603571428571429,3.0221990538839814
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,mean,regulated_hg_one,2,13.667337651922768,-7.325079932890138,26.061458333333334,18.736378400443193,3.7365699404761905,3.029893756440061
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,mean,regulated_hg_two,2,11.532902554136276,-7.1213364405035,26.061458333333334,18.940121892829833,3.7365699404761905,2.955570062206018
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,mean,regulated_pm_one,2,13.573592113264423,-6.981613110410523,26.061458333333334,19.07984522292281,3.7365699404761905,3.0923383712847174
all_valid,CLLA,Clarella,recharge_day3,blocks_10_20,mean,regulated_pm_two,2,11.545295178180162,-6.7855141076094725,26.061458333333334,19.275944225723862,3.7365699404761905,3.0221990538839814
all_valid,CLLP,Cantallops,daily,linear_5_20_50,end,regulated_hg_one,59,0.748619231275443,0.2030693754989938,-0.1076271186440677,0.09544225685492609,-0.1076271186440677,0.09544225685492609
all_valid,CLLP,Cantallops,daily,linear_5_20_50,end,regulated_hg_two,59,0.7354378448718135,0.1640310049158193,-0.1076271186440677,0.05640388627175157,-0.1076271186440677,0.05640388627175157
all_valid,CLLP,Cantallops,daily,linear_5_20_50,end,regulated_pm_one,59,0.7428112801429828,0.18921100849721256,-0.1076271186440677,0.08158388985314488,-0.1076271186440677,0.08158388985314488
all_valid,CLLP,Cantallops,daily,linear_5_20_50,end,regulated_pm_two,59,0.7198009613155103,0.1525737016363797,-0.1076271186440677,0.044946582992312,-0.1076271186440677,0.044946582992312
all_valid,CLLP,Cantallops,daily,linear_5_20_50,mean,regulated_hg_one,59,0.6860622500732807,0.2034165977212161,-0.10797434086628999,0.09544225685492609,-0.10797434086628999,0.09544225685492609
all_valid,CLLP,Cantallops,daily,linear_5_20_50,mean,regulated_hg_two,59,0.6694128279526333,0.16437822713804157,-0.10797434086628999,0.05640388627175157,-0.10797434086628999,0.05640388627175157
all_valid,CLLP,Cantallops,daily,linear_5_20_50,mean,regulated_pm_one,59,0.6808785436803985,0.18955823071943487,-0.10797434086628999,0.08158388985314488,-0.10797434086628999,0.08158388985314488
all_valid,CLLP,Cantallops,daily,linear_5_20_50,mean,regulated_pm_two,59,0.6547745243530357,0.15292092385860198,-0.10797434086628999,0.044946582992312,-0.10797434086628999,0.044946582992312
all_valid,CLLP,Cantallops,daily,hold_20,end,regulated_hg_one,59,0.7548838082048063,0.19883208736340063,-0.10338983050847454,0.09544225685492609,-0.10338983050847454,0.09544225685492609
all_valid,CLLP,Cantallops,daily,hold_20,end,regulated_hg_two,59,0.7412982823275214,0.15979371678022614,-0.10338983050847454,0.05640388627175157,-0.10338983050847454,0.05640388627175157
all_valid,CLLP,Cantallops,daily,hold_20,end,regulated_pm_one,59,0.7493084552842255,0.1849737203616194,-0.10338983050847454,0.08158388985314488,-0.10338983050847454,0.08158388985314488
all_valid,CLLP,Cantallops,daily,hold_20,end,regulated_pm_two,59,0.725733164705341,0.14833641350078655,-0.10338983050847454,0.044946582992312,-0.10338983050847454,0.044946582992312
all_valid,CLLP,Cantallops,daily,hold_20,mean,regulated_hg_one,59,0.68896361542168,0.19922050544249675,-0.10377824858757065,0.09544225685492609,-0.10377824858757065,0.09544225685492609
all_valid,CLLP,Cantallops,daily,hold_20,mean,regulated_hg_two,59,0.6715040458364235,0.16018213485932226,-0.10377824858757065,0.05640388627175157,-0.10377824858757065,0.05640388627175157
all_valid,CLLP,Cantallops,daily,hold_20,mean,regulated_pm_one,59,0.6837799090287978,0.18536213844071553,-0.10377824858757065,0.08158388985314488,-0.10377824858757065,0.08158388985314488
all_valid,CLLP,Cantallops,daily,hold_20,mean,regulated_pm_two,59,0.6566980380212816,0.14872483157988267,-0.10377824858757065,0.044946582992312,-0.10377824858757065,0.044946582992312
all_valid,CLLP,Cantallops,daily,blocks_10_20,end,regulated_hg_one,59,0.7524136642851019,0.2005270026176379,-0.10508474576271179,0.09544225685492609,-0.10508474576271179,0.09544225685492609
all_valid,CLLP,Cantallops,daily,blocks_10_20,end,regulated_hg_two,59,0.740749550418007,0.16148863203446337,-0.10508474576271179,0.05640388627175157,-0.10508474576271179,0.05640388627175157
all_valid,CLLP,Cantallops,daily,blocks_10_20,end,regulated_pm_one,59,0.7468374906460858,0.18666863561585667,-0.10508474576271179,0.08158388985314488,-0.10508474576271179,0.08158388985314488
all_valid,CLLP,Cantallops,daily,blocks_10_20,end,regulated_pm_two,59,0.7249922241787452,0.1500313287550238,-0.10508474576271179,0.044946582992312,-0.10508474576271179,0.044946582992312
all_valid,CLLP,Cantallops,daily,blocks_10_20,mean,regulated_hg_one,59,0.6861387566646181,0.2009860421656605,-0.1055437853107344,0.09544225685492609,-0.1055437853107344,0.09544225685492609
all_valid,CLLP,Cantallops,daily,blocks_10_20,mean,regulated_hg_two,59,0.6692618141980058,0.161947671582486,-0.1055437853107344,0.05640388627175157,-0.1055437853107344,0.05640388627175157
all_valid,CLLP,Cantallops,daily,blocks_10_20,mean,regulated_pm_one,59,0.6809550502717359,0.18712767516387926,-0.1055437853107344,0.08158388985314488,-0.1055437853107344,0.08158388985314488
all_valid,CLLP,Cantallops,daily,blocks_10_20,mean,regulated_pm_two,59,0.6544381510156321,0.1504903683030464,-0.1055437853107344,0.044946582992312,-0.1055437853107344,0.044946582992312
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,end,regulated_hg_one,4,4.291279298278291,4.291279298278291,-0.5729166666666652,3.7183626316116256,-0.254166666666666,1.657807885651458
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,end,regulated_hg_two,4,3.7043906589589772,3.7043906589589772,-0.5729166666666652,3.1314739922923116,-0.254166666666666,1.40757336829448
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,end,regulated_pm_one,4,4.147017641265396,4.147017641265396,-0.5729166666666652,3.574100974598731,-0.254166666666666,1.587861443917419
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,end,regulated_pm_two,4,3.508356847119584,3.508356847119584,-0.5729166666666652,2.9354401804529187,-0.254166666666666,1.3123858039861687
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,mean,regulated_hg_one,4,4.282208117722734,4.282208117722734,-0.5638454861111075,3.7183626316116256,-0.24856047453703561,1.657807885651458
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,mean,regulated_hg_two,4,3.6953194784034196,3.6953194784034196,-0.5638454861111075,3.1314739922923116,-0.24856047453703561,1.40757336829448
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,mean,regulated_pm_one,4,4.137946460709839,4.137946460709839,-0.5638454861111075,3.574100974598731,-0.24856047453703561,1.587861443917419
all_valid,CLLP,Cantallops,recharge_next,linear_5_20_50,mean,regulated_pm_two,4,3.499285666564026,3.499285666564026,-0.5638454861111075,2.9354401804529187,-0.24856047453703561,1.3123858039861687
all_valid,CLLP,Cantallops,recharge_next,hold_20,end,regulated_hg_one,4,4.287112631611627,4.287112631611627,-0.5687500000000005,3.7183626316116256,-0.25208333333333366,1.657807885651458
all_valid,CLLP,Cantallops,recharge_next,hold_20,end,regulated_hg_two,4,3.7002239922923126,3.7002239922923126,-0.5687500000000005,3.1314739922923116,-0.25208333333333366,1.40757336829448
all_valid,CLLP,Cantallops,recharge_next,hold_20,end,regulated_pm_one,4,4.142850974598732,4.142850974598732,-0.5687500000000005,3.574100974598731,-0.25208333333333366,1.587861443917419
all_valid,CLLP,Cantallops,recharge_next,hold_20,end,regulated_pm_two,4,3.504190180452919,3.504190180452919,-0.5687500000000005,2.9354401804529187,-0.25208333333333366,1.3123858039861687
all_valid,CLLP,Cantallops,recharge_next,hold_20,mean,regulated_hg_one,4,4.28463867327829,4.28463867327829,-0.5662760416666641,3.7183626316116256,-0.2498914930555543,1.657807885651458
all_valid,CLLP,Cantallops,recharge_next,hold_20,mean,regulated_hg_two,4,3.697750033958976,3.697750033958976,-0.5662760416666641,3.1314739922923116,-0.2498914930555543,1.40757336829448
all_valid,CLLP,Cantallops,recharge_next,hold_20,mean,regulated_pm_one,4,4.140377016265395,4.140377016265395,-0.5662760416666641,3.574100974598731,-0.2498914930555543,1.587861443917419
all_valid,CLLP,Cantallops,recharge_next,hold_20,mean,regulated_pm_two,4,3.5017162221195828,3.5017162221195828,-0.5662760416666641,2.9354401804529187,-0.2498914930555543,1.3123858039861687
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,end,regulated_hg_one,4,4.293362631611625,4.293362631611625,-0.5749999999999993,3.7183626316116256,-0.25416666666666643,1.657807885651458
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,end,regulated_hg_two,4,3.7064739922923113,3.7064739922923113,-0.5749999999999993,3.1314739922923116,-0.25416666666666643,1.40757336829448
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,end,regulated_pm_one,4,4.14910097459873,4.14910097459873,-0.5749999999999993,3.574100974598731,-0.25416666666666643,1.587861443917419
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,end,regulated_pm_two,4,3.510440180452918,3.510440180452918,-0.5749999999999993,2.9354401804529187,-0.25416666666666643,1.3123858039861687
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,mean,regulated_hg_one,4,4.284508464944959,4.284508464944959,-0.5661458333333327,3.7183626316116256,-0.2488715277777775,1.657807885651458
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,mean,regulated_hg_two,4,3.6976198256256447,3.6976198256256447,-0.5661458333333327,3.1314739922923116,-0.2488715277777775,1.40757336829448
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,mean,regulated_pm_one,4,4.140246807932064,4.140246807932064,-0.5661458333333327,3.574100974598731,-0.2488715277777775,1.587861443917419
all_valid,CLLP,Cantallops,recharge_next,blocks_10_20,mean,regulated_pm_two,4,3.5015860137862513,3.5015860137862513,-0.5661458333333327,2.9354401804529187,-0.2488715277777775,1.3123858039861687
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,end,regulated_hg_one,4,3.024063168555072,3.024063168555072,-0.5541666666666663,2.469896501888406,-0.12666666666666657,0.5739242647949587
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,end,regulated_hg_two,4,2.3413710680468984,2.23443506608217,-0.5541666666666663,1.6802683994155037,-0.12666666666666657,0.3925845272811669
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,end,regulated_pm_one,4,2.8809958493250947,2.8809958493250947,-0.5541666666666663,2.3268291826584284,-0.12666666666666657,0.5371466988971589
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,end,regulated_pm_two,4,2.1689120163877234,2.0723471635165605,-0.5541666666666663,1.5181804968498942,-0.12666666666666657,0.350976209104205
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,mean,regulated_hg_one,4,3.105920807443959,3.105920807443959,-0.6360243055555532,2.469896501888406,-0.1473480902777772,0.5739242647949587
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,mean,regulated_hg_two,4,2.354912734713566,2.316292704971057,-0.6360243055555532,1.6802683994155037,-0.1473480902777772,0.3925845272811669
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,mean,regulated_pm_one,4,2.9628534882139816,2.9628534882139816,-0.6360243055555532,2.3268291826584284,-0.1473480902777772,0.5371466988971589
all_valid,CLLP,Cantallops,recharge_day3,linear_5_20_50,mean,regulated_pm_two,4,2.182453683054391,2.1542048024054474,-0.6360243055555532,1.5181804968498942,-0.1473480902777772,0.350976209104205
all_valid,CLLP,Cantallops,recharge_day3,hold_20,end,regulated_hg_one,4,3.0073965018884072,3.0073965018884072,-0.5375000000000014,2.469896501888406,-0.12250000000000036,0.5739242647949587
all_valid,CLLP,Cantallops,recharge_day3,hold_20,end,regulated_hg_two,4,2.341371068046901,2.217768399415505,-0.5375000000000014,1.6802683994155037,-0.12250000000000036,0.3925845272811669
all_valid,CLLP,Cantallops,recharge_day3,hold_20,end,regulated_pm_one,4,2.86432918265843,2.86432918265843,-0.5375000000000014,2.3268291826584284,-0.12250000000000036,0.5371466988971589
all_valid,CLLP,Cantallops,recharge_day3,hold_20,end,regulated_pm_two,4,2.168912016387726,2.0556804968498956,-0.5375000000000014,1.5181804968498942,-0.12250000000000036,0.350976209104205
all_valid,CLLP,Cantallops,recharge_day3,hold_20,mean,regulated_hg_one,4,3.094375668555072,3.094375668555072,-0.6244791666666663,2.469896501888406,-0.14473958333333328,0.5739242647949587
all_valid,CLLP,Cantallops,recharge_day3,hold_20,mean,regulated_hg_two,4,2.3525689847135656,2.30474756608217,-0.6244791666666663,1.6802683994155037,-0.14473958333333328,0.3925845272811669
all_valid,CLLP,Cantallops,recharge_day3,hold_20,mean,regulated_pm_one,4,2.9513083493250947,2.9513083493250947,-0.6244791666666663,2.3268291826584284,-0.14473958333333328,0.5371466988971589
all_valid,CLLP,Cantallops,recharge_day3,hold_20,mean,regulated_pm_two,4,2.1801099330543905,2.1426596635165605,-0.6244791666666663,1.5181804968498942,-0.14473958333333328,0.350976209104205
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,end,regulated_hg_one,4,3.0198965018884065,3.0198965018884065,-0.5500000000000007,2.469896501888406,-0.12500000000000017,0.5739242647949587
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,end,regulated_hg_two,4,2.3413710680468993,2.2302683994155044,-0.5500000000000007,1.6802683994155037,-0.12500000000000017,0.3925845272811669
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,end,regulated_pm_one,4,2.876829182658429,2.876829182658429,-0.5500000000000007,2.3268291826584284,-0.12500000000000017,0.5371466988971589
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,end,regulated_pm_two,4,2.1689120163877242,2.068180496849895,-0.5500000000000007,1.5181804968498942,-0.12500000000000017,0.350976209104205
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,mean,regulated_hg_one,4,3.111042335221737,3.111042335221737,-0.6411458333333311,2.469896501888406,-0.14854166666666613,0.5739242647949587
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,mean,regulated_hg_two,4,2.363766901380232,2.3214142327488347,-0.6411458333333311,1.6802683994155037,-0.14854166666666613,0.3925845272811669
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,mean,regulated_pm_one,4,2.9679750159917595,2.9679750159917595,-0.6411458333333311,2.3268291826584284,-0.14854166666666613,0.5371466988971589
all_valid,CLLP,Cantallops,recharge_day3,blocks_10_20,mean,regulated_pm_two,4,2.1913078497210567,2.1593263301832253,-0.6411458333333311,1.5181804968498942,-0.14854166666666613,0.350976209104205
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,end,regulated_hg_one,3,1.0322518649968884,1.0322518649968884,0.4499999999999993,1.4822518649968877,0.08999999999999986,0.2964503729993776
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,end,regulated_hg_two,3,0.7507917933053946,0.7507917933053946,0.4499999999999993,1.200791793305394,0.08999999999999986,0.24015835866107876
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,end,regulated_pm_one,3,1.0550436803855046,1.0550436803855046,0.4499999999999993,1.5050436803855038,0.08999999999999986,0.30100873607710077
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,end,regulated_pm_two,3,0.7778954108273577,0.7778954108273577,0.4499999999999993,1.227895410827357,0.08999999999999986,0.2455790821654714
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,mean,regulated_hg_one,3,1.0270435316635527,1.0270435316635527,0.455208333333335,1.4822518649968877,0.091041666666667,0.2964503729993776
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,mean,regulated_hg_two,3,0.7455834599720589,0.7455834599720589,0.455208333333335,1.200791793305394,0.091041666666667,0.24015835866107876
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,mean,regulated_pm_one,3,1.0498353470521689,1.0498353470521689,0.455208333333335,1.5050436803855038,0.091041666666667,0.30100873607710077
all_valid,CLLP,Cantallops,drying5,linear_5_20_50,mean,regulated_pm_two,3,0.772687077494022,0.772687077494022,0.455208333333335,1.227895410827357,0.091041666666667,0.2455790821654714
all_valid,CLLP,Cantallops,drying5,hold_20,end,regulated_hg_one,3,1.0655851983302211,1.0655851983302211,0.4166666666666667,1.4822518649968877,0.08333333333333333,0.2964503729993776
all_valid,CLLP,Cantallops,drying5,hold_20,end,regulated_hg_two,3,0.7841251266387272,0.7841251266387272,0.4166666666666667,1.200791793305394,0.08333333333333333,0.24015835866107876
all_valid,CLLP,Cantallops,drying5,hold_20,end,regulated_pm_one,3,1.0883770137188373,1.0883770137188373,0.4166666666666667,1.5050436803855038,0.08333333333333333,0.30100873607710077
all_valid,CLLP,Cantallops,drying5,hold_20,end,regulated_pm_two,3,0.8112287441606904,0.8112287441606904,0.4166666666666667,1.227895410827357,0.08333333333333333,0.2455790821654714
all_valid,CLLP,Cantallops,drying5,hold_20,mean,regulated_hg_one,3,1.0572518649968883,1.0572518649968883,0.42499999999999954,1.4822518649968877,0.0849999999999999,0.2964503729993776
all_valid,CLLP,Cantallops,drying5,hold_20,mean,regulated_hg_two,3,0.7757917933053944,0.7757917933053944,0.42499999999999954,1.200791793305394,0.0849999999999999,0.24015835866107876
all_valid,CLLP,Cantallops,drying5,hold_20,mean,regulated_pm_one,3,1.0800436803855045,1.0800436803855045,0.42499999999999954,1.5050436803855038,0.0849999999999999,0.30100873607710077
all_valid,CLLP,Cantallops,drying5,hold_20,mean,regulated_pm_two,3,0.8028954108273575,0.8028954108273575,0.42499999999999954,1.227895410827357,0.0849999999999999,0.2455790821654714
all_valid,CLLP,Cantallops,drying5,blocks_10_20,end,regulated_hg_one,3,1.0489185316635554,1.0489185316635554,0.4333333333333324,1.4822518649968877,0.08666666666666648,0.2964503729993776
all_valid,CLLP,Cantallops,drying5,blocks_10_20,end,regulated_hg_two,3,0.7674584599720615,0.7674584599720615,0.4333333333333324,1.200791793305394,0.08666666666666648,0.24015835866107876
all_valid,CLLP,Cantallops,drying5,blocks_10_20,end,regulated_pm_one,3,1.0717103470521716,1.0717103470521716,0.4333333333333324,1.5050436803855038,0.08666666666666648,0.30100873607710077
all_valid,CLLP,Cantallops,drying5,blocks_10_20,end,regulated_pm_two,3,0.7945620774940246,0.7945620774940246,0.4333333333333324,1.227895410827357,0.08666666666666648,0.2455790821654714
all_valid,CLLP,Cantallops,drying5,blocks_10_20,mean,regulated_hg_one,3,1.040585198330219,1.040585198330219,0.4416666666666688,1.4822518649968877,0.08833333333333375,0.2964503729993776
all_valid,CLLP,Cantallops,drying5,blocks_10_20,mean,regulated_hg_two,3,0.7591251266387251,0.7591251266387251,0.4416666666666688,1.200791793305394,0.08833333333333375,0.24015835866107876
all_valid,CLLP,Cantallops,drying5,blocks_10_20,mean,regulated_pm_one,3,1.0633770137188352,1.0633770137188352,0.4416666666666688,1.5050436803855038,0.08833333333333375,0.30100873607710077
all_valid,CLLP,Cantallops,drying5,blocks_10_20,mean,regulated_pm_two,3,0.7862287441606882,0.7862287441606882,0.4416666666666688,1.227895410827357,0.08833333333333375,0.2455790821654714
all_valid,BOLV,Bolvir,daily,linear_5_20_50,end,regulated_hg_one,32,2.195172967658657,-0.18103491715911066,-0.03411458333333345,-0.2151495004924441,-0.03411458333333345,-0.2151495004924441
all_valid,BOLV,Bolvir,daily,linear_5_20_50,end,regulated_hg_two,32,2.0207088953778944,0.014227486374236042,-0.03411458333333345,-0.019887096959097406,-0.03411458333333345,-0.019887096959097406
all_valid,BOLV,Bolvir,daily,linear_5_20_50,end,regulated_pm_one,32,2.1419353936311807,-0.16105966719931442,-0.03411458333333345,-0.19517425053264786,-0.03411458333333345,-0.19517425053264786
all_valid,BOLV,Bolvir,daily,linear_5_20_50,end,regulated_pm_two,32,1.8988847466201428,0.03787265196458589,-0.03411458333333345,0.0037580686312524425,-0.03411458333333345,0.0037580686312524425
all_valid,BOLV,Bolvir,daily,linear_5_20_50,mean,regulated_hg_one,32,3.7465238691554985,-0.18623239979799966,-0.028917100694444475,-0.2151495004924441,-0.028917100694444475,-0.2151495004924441
all_valid,BOLV,Bolvir,daily,linear_5_20_50,mean,regulated_hg_two,32,3.5503525172117154,0.009030003735347042,-0.028917100694444475,-0.019887096959097406,-0.028917100694444475,-0.019887096959097406
all_valid,BOLV,Bolvir,daily,linear_5_20_50,mean,regulated_pm_one,32,3.645305135867182,-0.16625714983820342,-0.028917100694444475,-0.19517425053264786,-0.028917100694444475,-0.19517425053264786
all_valid,BOLV,Bolvir,daily,linear_5_20_50,mean,regulated_pm_two,32,3.371027389885121,0.03267516932569689,-0.028917100694444475,0.0037580686312524425,-0.028917100694444475,0.0037580686312524425
all_valid,BOLV,Bolvir,daily,hold_20,end,regulated_hg_one,32,2.2550688009919906,-0.1659307504924441,-0.049218750000000006,-0.2151495004924441,-0.049218750000000006,-0.2151495004924441
all_valid,BOLV,Bolvir,daily,hold_20,end,regulated_hg_two,32,2.0524797287112286,0.0293316530409026,-0.049218750000000006,-0.019887096959097406,-0.049218750000000006,-0.019887096959097406
all_valid,BOLV,Bolvir,daily,hold_20,end,regulated_pm_one,32,2.201831226964514,-0.14595550053264786,-0.049218750000000006,-0.19517425053264786,-0.049218750000000006,-0.19517425053264786
