code,name,channel,model,n,pearson,spearman,change_r,first30_r,last30_r
TDLL,Torre del Lluvià,VWC_005,gauge_recent_simple_hg,60,0.7664260451144078,0.7564846466468306,0.3399578926925582,0.7580467840854606,0.8306034918081758
TDLL,Torre del Lluvià,VWC_005,gauge_recent_simple_pm,60,0.8710488595493823,0.8311757832699056,0.3635206316404495,0.8571963207958945,0.9214889186435196
TDLL,Torre del Lluvià,VWC_005,gauge_recent_regulated_hg,60,0.8940949179798596,0.9609747288330676,0.329147422448541,0.8804833211640649,0.9541906291871032
TDLL,Torre del Lluvià,VWC_005,gauge_recent_regulated_pm,60,0.8954559414653873,0.9631420276287588,0.34328155506097063,0.9016395721840165,0.9538921227551074
TDLL,Torre del Lluvià,VWC_020,idw_simple_hg,60,-0.0518508081853465,0.13303960503877238,-0.11814352845842963,-0.0031753067172775318,0.15888369590715182
TDLL,Torre del Lluvià,VWC_020,idw_simple_pm,60,-0.00869988544160602,0.18421612687687047,-0.09039924673668526,0.09437575189223099,0.11635046762486513
TDLL,Torre del Lluvià,VWC_020,idw_regulated_hg,60,0.4381261569705319,0.7558698494123594,0.023205809224625396,0.4898491291821071,0.8532347895032084
TDLL,Torre del Lluvià,VWC_020,idw_regulated_pm,60,0.5114840055196964,0.7705687852039683,0.03215437870428717,0.5637694344507547,0.8981828363518584
TDLL,Torre del Lluvià,VWC_020,gauge_recent_simple_hg,60,0.33081326451305293,0.5683150642074083,0.20866161061072902,0.2593331575279342,0.845193014474009
TDLL,Torre del Lluvià,VWC_020,gauge_recent_simple_pm,60,0.5039665020304009,0.6735494495923481,0.2390886184478091,0.44573952323514726,0.9306805092135243
TDLL,Torre del Lluvià,VWC_020,gauge_recent_regulated_hg,60,0.7129720937428712,0.8432020898528639,0.2549869638766981,0.5298547078180151,0.9784349425224347
TDLL,Torre del Lluvià,VWC_020,gauge_recent_regulated_pm,60,0.768000625733823,0.853010642469949,0.26600206695622153,0.6064182083420588,0.9795384139430843
TDLL,Torre del Lluvià,VWC_050,idw_simple_hg,60,-0.17086539668829454,-0.19396183510078002,-0.0498047502721735,-0.3060232564047736,-0.07290320370283082
TDLL,Torre del Lluvià,VWC_050,idw_simple_pm,60,-0.18298258689743058,-0.1854801501773974,-0.05228352555288959,-0.27203839215917225,-0.11990449468843539
TDLL,Torre del Lluvià,VWC_050,idw_regulated_hg,60,0.1302204477414572,0.3312980084003197,0.03357530628533684,0.11288176748673345,0.6832941971780346
TDLL,Torre del Lluvià,VWC_050,idw_regulated_pm,60,0.1936699131544432,0.36312576466585267,0.03370406213636021,0.18655567437012155,0.7559840513862435
TDLL,Torre del Lluvià,VWC_050,gauge_recent_simple_hg,60,0.056876070852971645,0.2144904826241668,0.13730529048350207,-0.19740894614945595,0.5894477198464654
TDLL,Torre del Lluvià,VWC_050,gauge_recent_simple_pm,60,0.18035229378915718,0.29577055115204376,0.15466243845332878,-0.006402255607331257,0.7171438141042468
TDLL,Torre del Lluvià,VWC_050,gauge_recent_regulated_hg,60,0.48677965878706486,0.5361752786270542,0.18833086964893464,0.16715725583869376,0.8715965756765125
TDLL,Torre del Lluvià,VWC_050,gauge_recent_regulated_pm,60,0.5566156576711632,0.5658886035322895,0.19564536052947665,0.25218208192074854,0.904898723113648
PDCE,Pobla de Cérvoles,VWC_005,idw_simple_hg,60,-0.1033253315324162,-0.13907769672860146,-0.10540321142385445,,-0.04725271784956263
PDCE,Pobla de Cérvoles,VWC_005,idw_simple_pm,60,,,,,
PDCE,Pobla de Cérvoles,VWC_005,idw_regulated_hg,60,0.05244550056955444,0.04773680848768273,-0.20626719601521942,-0.5222484282841648,0.46180942721600754
PDCE,Pobla de Cérvoles,VWC_005,idw_regulated_pm,60,0.052693462135935544,0.04309650172549239,-0.23123516548298267,-0.526342802485515,0.41366810886216543
PDCE,Pobla de Cérvoles,VWC_005,gauge_recent_simple_hg,60,-0.1033253315324162,-0.13907769672860146,-0.10540321142385445,,-0.04725271784956264
PDCE,Pobla de Cérvoles,VWC_005,gauge_recent_simple_pm,60,-0.1033253315324162,-0.13907769672860146,-0.10540321142385445,,-0.04725271784956262
PDCE,Pobla de Cérvoles,VWC_005,gauge_recent_regulated_hg,60,0.030567709167704057,0.010530995586048753,-0.21027470291078243,-0.46971723238798146,0.43150702835278193
PDCE,Pobla de Cérvoles,VWC_005,gauge_recent_regulated_pm,60,0.028460668213504507,0.02953680292340323,-0.23570285713520706,-0.47229550728031844,0.3834966843317633
PDCE,Pobla de Cérvoles,VWC_020,idw_simple_hg,60,-0.04785746824617576,-0.03383018003861546,0.178451367040841,,0.20163852167030114
PDCE,Pobla de Cérvoles,VWC_020,idw_simple_pm,60,,,,,
PDCE,Pobla de Cérvoles,VWC_020,idw_regulated_hg,60,-0.474256148539582,-0.4419189467139331,-0.06079091190989566,-0.8548126329477219,0.08406331231937414
PDCE,Pobla de Cérvoles,VWC_020,idw_regulated_pm,60,-0.42845472122571,-0.41599399844405766,-0.056526402333193365,-0.850040293827921,0.09855781990212867
PDCE,Pobla de Cérvoles,VWC_020,gauge_recent_simple_hg,60,-0.04785746824617576,-0.03383018003861546,0.178451367040841,,0.20163852167030114
PDCE,Pobla de Cérvoles,VWC_020,gauge_recent_simple_pm,60,-0.04785746824617576,-0.03383018003861546,0.17845136704084094,,0.2016385216703011
PDCE,Pobla de Cérvoles,VWC_020,gauge_recent_regulated_hg,60,-0.4893429941841535,-0.5495088713666211,-0.057269516104145296,-0.8392935856729531,0.013774715986543604
PDCE,Pobla de Cérvoles,VWC_020,gauge_recent_regulated_pm,60,-0.44693297499750584,-0.5048557182372643,-0.05209543558397374,-0.8341399567763566,0.029530031462250868
PDCE,Pobla de Cérvoles,VWC_050,idw_simple_hg,60,-0.02153432490667928,-0.03385983107613753,0.07140448896953261,,0.247379737410668
PDCE,Pobla de Cérvoles,VWC_050,idw_simple_pm,60,,,,,
PDCE,Pobla de Cérvoles,VWC_050,idw_regulated_hg,60,-0.3473908150735155,-0.3825960395385197,-0.01569521260650235,-0.8670504632962239,0.3932173074416272
PDCE,Pobla de Cérvoles,VWC_050,idw_regulated_pm,60,-0.29621386416479917,-0.34880566459926693,-0.0028431007755782,-0.8602655720809218,0.4040360735713957
PDCE,Pobla de Cérvoles,VWC_050,gauge_recent_simple_hg,60,-0.02153432490667928,-0.03385983107613753,0.07140448896953261,,0.247379737410668
PDCE,Pobla de Cérvoles,VWC_050,gauge_recent_simple_pm,60,-0.02153432490667928,-0.03385983107613753,0.07140448896953261,,0.24737973741066802
PDCE,Pobla de Cérvoles,VWC_050,gauge_recent_regulated_hg,60,-0.3793055811592734,-0.4953696777102648,-0.010669815091518764,-0.8395462649184032,0.3150283738305367
PDCE,Pobla de Cérvoles,VWC_050,gauge_recent_regulated_pm,60,-0.33183245436131636,-0.44514299693636306,0.0028132466446160326,-0.8315868241309853,0.3275156166733789
VIL,Vilosell,VWC_005,idw_simple_hg,60,,,,,
VIL,Vilosell,VWC_005,idw_simple_pm,60,,,,,
VIL,Vilosell,VWC_005,idw_regulated_hg,60,-0.33303684817959656,-0.4362191397953589,-0.18383099076813078,-0.49783372278789806,0.2924736417676326
VIL,Vilosell,VWC_005,idw_regulated_pm,60,-0.31127989774812526,-0.39150792843526644,-0.1831283307722979,-0.49652822232696997,0.2839840329320724
VIL,Vilosell,VWC_005,gauge_recent_simple_hg,60,,,,,
VIL,Vilosell,VWC_005,gauge_recent_simple_pm,60,-0.08012520044489586,-0.13908735912929734,-0.033670313070116274,,0.0041792006302896895
VIL,Vilosell,VWC_005,gauge_recent_regulated_hg,60,-0.39593357281632063,-0.6001972990470097,-0.12282577801345262,-0.2859008007669742,0.15262535674813119
VIL,Vilosell,VWC_005,gauge_recent_regulated_pm,60,-0.37730978615097766,-0.5921942978837365,-0.12325456318653022,-0.28214785842626533,0.15387222429548686
VIL,Vilosell,VWC_020,idw_simple_hg,60,,,,,
VIL,Vilosell,VWC_020,idw_simple_pm,60,,,,,
VIL,Vilosell,VWC_020,idw_regulated_hg,60,-0.5402290123034406,-0.6184197735202022,-0.21093068554719546,-0.8771965432706605,0.23467832933975025
VIL,Vilosell,VWC_020,idw_regulated_pm,60,-0.5098362824981567,-0.5624574521745117,-0.2150866337657923,-0.8750339763350786,0.2360406696796465
VIL,Vilosell,VWC_020,gauge_recent_simple_hg,60,,,,,
VIL,Vilosell,VWC_020,gauge_recent_simple_pm,60,-0.06986763846107644,-0.06390145118405141,0.01624476431640845,,0.11755437890352005
VIL,Vilosell,VWC_020,gauge_recent_regulated_hg,60,-0.5949494183549588,-0.8235408540434827,-0.13719021979112697,-0.7156020892587942,0.08904448755933433
VIL,Vilosell,VWC_020,gauge_recent_regulated_pm,60,-0.5714944734200477,-0.8190394160802246,-0.14038384234946377,-0.7120466102961545,0.09991233293584525
VIL,Vilosell,VWC_050,idw_simple_hg,60,,,,,
VIL,Vilosell,VWC_050,idw_simple_pm,60,,,,,
VIL,Vilosell,VWC_050,idw_regulated_hg,60,-0.1476293111907031,-0.2241706793067778,0.08442343748359622,0.3603713997852689,0.342642659459624
VIL,Vilosell,VWC_050,idw_regulated_pm,60,-0.11422096478361093,-0.1461144878700712,0.08023956652473158,0.3574159212654118,0.3447946607371646
VIL,Vilosell,VWC_050,gauge_recent_simple_hg,60,,,,,
VIL,Vilosell,VWC_050,gauge_recent_simple_pm,60,0.015277562475419056,0.0037779054949080397,0.13142858456077905,,0.20157476355385356
VIL,Vilosell,VWC_050,gauge_recent_regulated_hg,60,-0.3841414750856907,-0.5877812741210604,0.1125040092004299,0.09537145965237674,0.21778033932855495
VIL,Vilosell,VWC_050,gauge_recent_regulated_pm,60,-0.3574370118307745,-0.5800175455989122,0.10895004914814432,0.09015485498064696,0.22902537090154615
MDF,Mas dels Frares,VWC_005,idw_simple_hg,60,0.8105529647980014,0.735901253871901,0.2946200434446571,,0.8352929736015825
MDF,Mas dels Frares,VWC_005,idw_simple_pm,60,0.8489654889266511,0.7777782251035283,0.30808729177917404,,0.8635418491861911
MDF,Mas dels Frares,VWC_005,idw_regulated_hg,60,0.9385136077405283,0.9687530415872835,0.3317969763322702,0.9255272084084203,0.909244354240771
MDF,Mas dels Frares,VWC_005,idw_regulated_pm,60,0.9534981321471866,0.973949290297286,0.3377293660601247,0.9285617281792745,0.9200184006885953
MDF,Mas dels Frares,VWC_005,gauge_recent_simple_hg,60,0.8390712686022415,0.7603778032714836,0.2715382536940175,,0.860143036230583
MDF,Mas dels Frares,VWC_005,gauge_recent_simple_pm,60,0.8686318413689189,0.813041637312111,0.2840688535527642,,0.8776073194392298
MDF,Mas dels Frares,VWC_005,gauge_recent_regulated_hg,60,0.9355989147719648,0.9240152853139988,0.31012421024635434,0.8262400140259079,0.9068487213335517
MDF,Mas dels Frares,VWC_005,gauge_recent_regulated_pm,60,0.9505997600301805,0.9267106656608984,0.3156192659212005,0.836260918517578,0.9166790192709929
MDF,Mas dels Frares,VWC_020,idw_simple_hg,60,-0.026997362070808405,0.11524995359332703,-0.054865766150839546,,-0.35480027638961675
MDF,Mas dels Frares,VWC_020,idw_simple_pm,60,0.06982720915496875,0.21484527457669875,-0.02637699544762709,,-0.26142900070437153
MDF,Mas dels Frares,VWC_020,idw_regulated_hg,60,0.2644641714739807,0.5790299949154921,-0.012594632018678276,0.862325145295366,-0.1278105566370425
MDF,Mas dels Frares,VWC_020,idw_regulated_pm,60,0.3244977983979692,0.594701232361259,0.005035991308546851,0.8724109233640815,-0.06354193670809101
MDF,Mas dels Frares,VWC_020,gauge_recent_simple_hg,60,0.07505278541171956,0.1839878497525018,-0.0011415718811800118,,-0.23982453454744537
MDF,Mas dels Frares,VWC_020,gauge_recent_simple_pm,60,0.1595203045175106,0.3047137373520023,0.02755975333990359,,-0.1566198528432602
MDF,Mas dels Frares,VWC_020,gauge_recent_regulated_hg,60,0.2690880928245219,0.5274038261668487,0.004280877286339302,0.6397753173091252,-0.11341018184040601
MDF,Mas dels Frares,VWC_020,gauge_recent_regulated_pm,60,0.3289632445901376,0.5414079106928531,0.021518192080293007,0.6584847393347587,-0.04941682590122212
MDF,Mas dels Frares,VWC_050,idw_simple_hg,60,-0.5320546909438564,-0.5091420463307482,-0.15267668674805251,,-0.36267298872984133
MDF,Mas dels Frares,VWC_050,idw_simple_pm,60,-0.5302190031168619,-0.4655791237363068,-0.1462952413129202,,-0.32145445100296144
MDF,Mas dels Frares,VWC_050,idw_regulated_hg,60,-0.5865359618716792,-0.6940823914119892,-0.10662050003488532,-0.47133598005425326,-0.2721747146147584
MDF,Mas dels Frares,VWC_050,idw_regulated_pm,60,-0.6019842421674665,-0.7002600880894781,-0.10900462734870668,-0.4863505278214154,-0.26780963280594405
MDF,Mas dels Frares,VWC_050,gauge_recent_simple_hg,60,-0.536583356495258,-0.48765961909387573,-0.15254942324733767,,-0.34541689674915255
MDF,Mas dels Frares,VWC_050,gauge_recent_simple_pm,60,-0.5216693207547307,-0.4123020731119766,-0.15209194550507002,,-0.2851844915967323
MDF,Mas dels Frares,VWC_050,gauge_recent_regulated_hg,60,-0.5864314011214966,-0.6821183453578478,-0.11506999026480431,-0.4253522092590084,-0.277262958897888
MDF,Mas dels Frares,VWC_050,gauge_recent_regulated_pm,60,-0.6018015526832998,-0.6884637623071238,-0.11733682665872741,-0.44374794287777525,-0.2725958741678566
